"Sample_1","Sample_2","Site_1","Site_2","Pair","Metric","Distance"
"250607_07","220604_06","Lost","Veragua","Lost vs Veragua","Robust Aitchison",3.33766439083472
"250607_08","220604_06","Lost","Veragua","Lost vs Veragua","Robust Aitchison",3.31520859954389
"250607_09","220604_06","Lost","Veragua","Lost vs Veragua","Robust Aitchison",2.30283932053269
"250607_10","220604_06","Lost","Veragua","Lost vs Veragua","Robust Aitchison",5.64198704945916
"250607_01","220604_07","Lost","Veragua","Lost vs Veragua","Robust Aitchison",6.28917054695889
"250607_02","220604_07","Lost","Veragua","Lost vs Veragua","Robust Aitchison",5.9671358440073
"250607_03","220604_07","Lost","Veragua","Lost vs Veragua","Robust Aitchison",4.73393263189449
"250607_04","220604_07","Lost","Veragua","Lost vs Veragua","Robust Aitchison",4.24556866899044
"250607_05","220604_07","Lost","Veragua","Lost vs Veragua","Robust Aitchison",2.66015698395691
"250607_07","220604_07","Lost","Veragua","Lost vs Veragua","Robust Aitchison",0.646880851826845
"250607_08","220604_07","Lost","Veragua","Lost vs Veragua","Robust Aitchison",2.7481962497821
"250607_09","220604_07","Lost","Veragua","Lost vs Veragua","Robust Aitchison",2.45619956518438
"250607_10","220604_07","Lost","Veragua","Lost vs Veragua","Robust Aitchison",8.67856990802491
"250607_01","220606_02","Lost","Veragua","Lost vs Veragua","Robust Aitchison",5.53908505694856
"250607_02","220606_02","Lost","Veragua","Lost vs Veragua","Robust Aitchison",6.71197449260446
"250607_03","220606_02","Lost","Veragua","Lost vs Veragua","Robust Aitchison",4.53572998291682
"250607_04","220606_02","Lost","Veragua","Lost vs Veragua","Robust Aitchison",5.54512048088252
"250607_05","220606_02","Lost","Veragua","Lost vs Veragua","Robust Aitchison",2.25534600292696
"250607_07","220606_02","Lost","Veragua","Lost vs Veragua","Robust Aitchison",2.15416677460156
"250607_08","220606_02","Lost","Veragua","Lost vs Veragua","Robust Aitchison",3.06717159318016
"250607_09","220606_02","Lost","Veragua","Lost vs Veragua","Robust Aitchison",3.12827215209271
"250607_10","220606_02","Lost","Veragua","Lost vs Veragua","Robust Aitchison",7.51247956005237
"250607_01","220606_04","Lost","Veragua","Lost vs Veragua","Robust Aitchison",9.1190917579537
"250607_02","220606_04","Lost","Veragua","Lost vs Veragua","Robust Aitchison",8.39320331232185
"250607_03","220606_04","Lost","Veragua","Lost vs Veragua","Robust Aitchison",8.71277841412072
"250607_04","220606_04","Lost","Veragua","Lost vs Veragua","Robust Aitchison",6.87136022940503
"250607_05","220606_04","Lost","Veragua","Lost vs Veragua","Robust Aitchison",5.75211787080353
"250607_07","220606_04","Lost","Veragua","Lost vs Veragua","Robust Aitchison",5.42653217476832
"250607_08","220606_04","Lost","Veragua","Lost vs Veragua","Robust Aitchison",7.67430767891393
"250607_09","220606_04","Lost","Veragua","Lost vs Veragua","Robust Aitchison",7.18043005551019
"250607_10","220606_04","Lost","Veragua","Lost vs Veragua","Robust Aitchison",10.0842220888936
"250607_01","220607_01","Lost","Veragua","Lost vs Veragua","Robust Aitchison",8.82384672100001
"250607_02","220607_01","Lost","Veragua","Lost vs Veragua","Robust Aitchison",8.90741318569247
"250607_03","220607_01","Lost","Veragua","Lost vs Veragua","Robust Aitchison",8.38099274224719
"250607_04","220607_01","Lost","Veragua","Lost vs Veragua","Robust Aitchison",7.25808071289518
"250607_05","220607_01","Lost","Veragua","Lost vs Veragua","Robust Aitchison",5.64594306842726
"250607_07","220607_01","Lost","Veragua","Lost vs Veragua","Robust Aitchison",5.20466475675332
"250607_08","220607_01","Lost","Veragua","Lost vs Veragua","Robust Aitchison",7.15004424517625
"250607_09","220607_01","Lost","Veragua","Lost vs Veragua","Robust Aitchison",6.98790976859002
"250607_10","220607_01","Lost","Veragua","Lost vs Veragua","Robust Aitchison",9.87881199890393
"250607_01","220607_02","Lost","Veragua","Lost vs Veragua","Robust Aitchison",6.59294990548008
"250607_02","220607_02","Lost","Veragua","Lost vs Veragua","Robust Aitchison",1.87055910464046
"250607_03","220607_02","Lost","Veragua","Lost vs Veragua","Robust Aitchison",5.84957856728382
"250607_04","220607_02","Lost","Veragua","Lost vs Veragua","Robust Aitchison",3.59617261695505
"250607_05","220607_02","Lost","Veragua","Lost vs Veragua","Robust Aitchison",3.59755338735334
"250607_07","220607_02","Lost","Veragua","Lost vs Veragua","Robust Aitchison",4.59406651414372
"250607_08","220607_02","Lost","Veragua","Lost vs Veragua","Robust Aitchison",6.16447339363877
"250607_09","220607_02","Lost","Veragua","Lost vs Veragua","Robust Aitchison",4.16870792387828
"250607_10","220607_02","Lost","Veragua","Lost vs Veragua","Robust Aitchison",8.158057115426
"250607_01","220607_03","Lost","Veragua","Lost vs Veragua","Robust Aitchison",6.61545247525603
"250607_02","220607_03","Lost","Veragua","Lost vs Veragua","Robust Aitchison",3.31415139187278
"250607_03","220607_03","Lost","Veragua","Lost vs Veragua","Robust Aitchison",5.88108998687077
"250607_04","220607_03","Lost","Veragua","Lost vs Veragua","Robust Aitchison",3.4859186017764
"250607_05","220607_03","Lost","Veragua","Lost vs Veragua","Robust Aitchison",2.96280965499071
"250607_07","220607_03","Lost","Veragua","Lost vs Veragua","Robust Aitchison",3.70298341816604
"250607_08","220607_03","Lost","Veragua","Lost vs Veragua","Robust Aitchison",5.74770633741692
"250607_09","220607_03","Lost","Veragua","Lost vs Veragua","Robust Aitchison",4.00598382216166
"250607_10","220607_03","Lost","Veragua","Lost vs Veragua","Robust Aitchison",8.15025702142264
"250607_01","220607_04","Lost","Veragua","Lost vs Veragua","Robust Aitchison",7.05251693813937
"250607_02","220607_04","Lost","Veragua","Lost vs Veragua","Robust Aitchison",7.56753985688959
"250607_03","220607_04","Lost","Veragua","Lost vs Veragua","Robust Aitchison",6.17309066134231
"250607_04","220607_04","Lost","Veragua","Lost vs Veragua","Robust Aitchison",5.84894219509654
"250607_05","220607_04","Lost","Veragua","Lost vs Veragua","Robust Aitchison",3.66228454310075
"250607_07","220607_04","Lost","Veragua","Lost vs Veragua","Robust Aitchison",2.83910134768071
"250607_08","220607_04","Lost","Veragua","Lost vs Veragua","Robust Aitchison",4.55801367704012
"250607_09","220607_04","Lost","Veragua","Lost vs Veragua","Robust Aitchison",4.62052744955374
"250607_10","220607_04","Lost","Veragua","Lost vs Veragua","Robust Aitchison",8.75971324770655
"250607_01","220609_01","Lost","Veragua","Lost vs Veragua","Robust Aitchison",6.463358462065
"250607_02","220609_01","Lost","Veragua","Lost vs Veragua","Robust Aitchison",3.85682952147132
"250607_03","220609_01","Lost","Veragua","Lost vs Veragua","Robust Aitchison",6.23254115984585
"250607_04","220609_01","Lost","Veragua","Lost vs Veragua","Robust Aitchison",5.00440479686073
"250607_05","220609_01","Lost","Veragua","Lost vs Veragua","Robust Aitchison",3.68671374355781
"250607_07","220609_01","Lost","Veragua","Lost vs Veragua","Robust Aitchison",5.12416472426301
"250607_08","220609_01","Lost","Veragua","Lost vs Veragua","Robust Aitchison",6.66535140696147
"250607_09","220609_01","Lost","Veragua","Lost vs Veragua","Robust Aitchison",4.98975418789892
"250607_10","220609_01","Lost","Veragua","Lost vs Veragua","Robust Aitchison",7.44664308986289
"250607_01","220609_02","Lost","Veragua","Lost vs Veragua","Robust Aitchison",5.04505973866724
"250607_02","220609_02","Lost","Veragua","Lost vs Veragua","Robust Aitchison",4.51031550231491
"250607_03","220609_02","Lost","Veragua","Lost vs Veragua","Robust Aitchison",5.35899606864735
"250607_04","220609_02","Lost","Veragua","Lost vs Veragua","Robust Aitchison",6.56816465415051
"250607_05","220609_02","Lost","Veragua","Lost vs Veragua","Robust Aitchison",3.95107051328426
"250607_07","220609_02","Lost","Veragua","Lost vs Veragua","Robust Aitchison",6.1759532327582
"250607_08","220609_02","Lost","Veragua","Lost vs Veragua","Robust Aitchison",6.63980075092906
"250607_09","220609_02","Lost","Veragua","Lost vs Veragua","Robust Aitchison",5.11356990139101
"250607_10","220609_02","Lost","Veragua","Lost vs Veragua","Robust Aitchison",5.61920344019289
"250607_01","220609_03","Lost","Veragua","Lost vs Veragua","Robust Aitchison",5.46194724584936
"250607_02","220609_03","Lost","Veragua","Lost vs Veragua","Robust Aitchison",4.49052859207026
"250607_03","220609_03","Lost","Veragua","Lost vs Veragua","Robust Aitchison",4.9324088016331
"250607_04","220609_03","Lost","Veragua","Lost vs Veragua","Robust Aitchison",4.63260972939942
"250607_05","220609_03","Lost","Veragua","Lost vs Veragua","Robust Aitchison",1.92458306969876
"250607_07","220609_03","Lost","Veragua","Lost vs Veragua","Robust Aitchison",3.42327638904965
"250607_08","220609_03","Lost","Veragua","Lost vs Veragua","Robust Aitchison",4.88682532774914
"250607_09","220609_03","Lost","Veragua","Lost vs Veragua","Robust Aitchison",3.49831907659588
"250607_10","220609_03","Lost","Veragua","Lost vs Veragua","Robust Aitchison",6.92727413690021
"250607_01","220609_04","Lost","Veragua","Lost vs Veragua","Robust Aitchison",5.8171023573757
"250607_02","220609_04","Lost","Veragua","Lost vs Veragua","Robust Aitchison",5.84804859546532
"250607_03","220609_04","Lost","Veragua","Lost vs Veragua","Robust Aitchison",5.44525879621891
"250607_04","220609_04","Lost","Veragua","Lost vs Veragua","Robust Aitchison",5.46514809319508
"250607_05","220609_04","Lost","Veragua","Lost vs Veragua","Robust Aitchison",2.50208000762766
"250607_07","220609_04","Lost","Veragua","Lost vs Veragua","Robust Aitchison",3.60720183480345
"250607_08","220609_04","Lost","Veragua","Lost vs Veragua","Robust Aitchison",5.08682226017232
"250607_09","220609_04","Lost","Veragua","Lost vs Veragua","Robust Aitchison",4.20811346983799
"250607_10","220609_04","Lost","Veragua","Lost vs Veragua","Robust Aitchison",7.06850458876749
"250607_01","220609_07","Lost","Veragua","Lost vs Veragua","Robust Aitchison",8.93758566962206
"250607_02","220609_07","Lost","Veragua","Lost vs Veragua","Robust Aitchison",3.39229582919559
"250607_03","220609_07","Lost","Veragua","Lost vs Veragua","Robust Aitchison",7.67219668338344
"250607_04","220609_07","Lost","Veragua","Lost vs Veragua","Robust Aitchison",1.01727693533656
"250607_05","220609_07","Lost","Veragua","Lost vs Veragua","Robust Aitchison",4.99875263773795
"250607_07","220609_07","Lost","Veragua","Lost vs Veragua","Robust Aitchison",4.0814410739896
"250607_08","220609_07","Lost","Veragua","Lost vs Veragua","Robust Aitchison",6.85356114096659
"250607_09","220609_07","Lost","Veragua","Lost vs Veragua","Robust Aitchison",5.14552655031858
"250607_10","220609_07","Lost","Veragua","Lost vs Veragua","Robust Aitchison",10.8866260945318
"250607_01","220707_11","Lost","Campana","Lost vs Campana","Robust Aitchison",7.64878728746752
"250607_02","220707_11","Lost","Campana","Lost vs Campana","Robust Aitchison",5.10613060883878
"250607_03","220707_11","Lost","Campana","Lost vs Campana","Robust Aitchison",6.62541196076915
"250607_04","220707_11","Lost","Campana","Lost vs Campana","Robust Aitchison",3.26589180007331
"250607_05","220707_11","Lost","Campana","Lost vs Campana","Robust Aitchison",3.44443658895782
"250607_07","220707_11","Lost","Campana","Lost vs Campana","Robust Aitchison",2.55565747195024
"250607_08","220707_11","Lost","Campana","Lost vs Campana","Robust Aitchison",5.51797588046387
"250607_09","220707_11","Lost","Campana","Lost vs Campana","Robust Aitchison",4.34798544520533
"250607_10","220707_11","Lost","Campana","Lost vs Campana","Robust Aitchison",9.40836138733456
"250607_01","220707_12","Lost","Campana","Lost vs Campana","Robust Aitchison",7.18590747559475
"250607_02","220707_12","Lost","Campana","Lost vs Campana","Robust Aitchison",6.00222601918092
"250607_03","220707_12","Lost","Campana","Lost vs Campana","Robust Aitchison",7.0294377578454
"250607_04","220707_12","Lost","Campana","Lost vs Campana","Robust Aitchison",5.83188875645647
"250607_05","220707_12","Lost","Campana","Lost vs Campana","Robust Aitchison",4.0936406910449
"250607_07","220707_12","Lost","Campana","Lost vs Campana","Robust Aitchison",5.00389368511671
"250607_08","220707_12","Lost","Campana","Lost vs Campana","Robust Aitchison",6.87366264690076
"250607_09","220707_12","Lost","Campana","Lost vs Campana","Robust Aitchison",5.74703573552876
"250607_10","220707_12","Lost","Campana","Lost vs Campana","Robust Aitchison",7.98469286913649
"250607_01","220707_13","Lost","Campana","Lost vs Campana","Robust Aitchison",8.03006967524466
"250607_02","220707_13","Lost","Campana","Lost vs Campana","Robust Aitchison",9.01042781394085
"250607_03","220707_13","Lost","Campana","Lost vs Campana","Robust Aitchison",8.42322382614641
"250607_04","220707_13","Lost","Campana","Lost vs Campana","Robust Aitchison",8.78852465891766
"250607_05","220707_13","Lost","Campana","Lost vs Campana","Robust Aitchison",6.09620005818768
"250607_07","220707_13","Lost","Campana","Lost vs Campana","Robust Aitchison",7.13597448362193
"250607_08","220707_13","Lost","Campana","Lost vs Campana","Robust Aitchison",8.33957948249368
"250607_09","220707_13","Lost","Campana","Lost vs Campana","Robust Aitchison",7.85324067830564
"250607_10","220707_13","Lost","Campana","Lost vs Campana","Robust Aitchison",8.01852565516479
"250607_01","220707_14","Lost","Campana","Lost vs Campana","Robust Aitchison",6.57143246573354
"250607_02","220707_14","Lost","Campana","Lost vs Campana","Robust Aitchison",3.89399116816083
"250607_03","220707_14","Lost","Campana","Lost vs Campana","Robust Aitchison",6.18424945049066
"250607_04","220707_14","Lost","Campana","Lost vs Campana","Robust Aitchison",4.54743248692613
"250607_05","220707_14","Lost","Campana","Lost vs Campana","Robust Aitchison",3.39039685692943
"250607_07","220707_14","Lost","Campana","Lost vs Campana","Robust Aitchison",4.57701002579492
"250607_08","220707_14","Lost","Campana","Lost vs Campana","Robust Aitchison",6.35479052340822
"250607_09","220707_14","Lost","Campana","Lost vs Campana","Robust Aitchison",4.71415277185835
"250607_10","220707_14","Lost","Campana","Lost vs Campana","Robust Aitchison",7.7224633916719
"250607_01","220707_15","Lost","Campana","Lost vs Campana","Robust Aitchison",8.72014435756496
"250607_02","220707_15","Lost","Campana","Lost vs Campana","Robust Aitchison",8.21961683278319
"250607_03","220707_15","Lost","Campana","Lost vs Campana","Robust Aitchison",8.82167563517495
"250607_04","220707_15","Lost","Campana","Lost vs Campana","Robust Aitchison",7.77427753764266
"250607_05","220707_15","Lost","Campana","Lost vs Campana","Robust Aitchison",6.05524669733885
"250607_07","220707_15","Lost","Campana","Lost vs Campana","Robust Aitchison",6.73542037378163
"250607_08","220707_15","Lost","Campana","Lost vs Campana","Robust Aitchison",8.54942213961172
"250607_09","220707_15","Lost","Campana","Lost vs Campana","Robust Aitchison",7.76136447454878
"250607_10","220707_15","Lost","Campana","Lost vs Campana","Robust Aitchison",9.03361500742716
"250607_01","220707_16","Lost","Campana","Lost vs Campana","Robust Aitchison",7.39793617124832
"250607_02","220707_16","Lost","Campana","Lost vs Campana","Robust Aitchison",5.50528164912563
"250607_03","220707_16","Lost","Campana","Lost vs Campana","Robust Aitchison",6.77219709958808
"250607_04","220707_16","Lost","Campana","Lost vs Campana","Robust Aitchison",4.48199025940189
"250607_05","220707_16","Lost","Campana","Lost vs Campana","Robust Aitchison",3.55783370455785
"250607_07","220707_16","Lost","Campana","Lost vs Campana","Robust Aitchison",3.63410809340921
"250607_08","220707_16","Lost","Campana","Lost vs Campana","Robust Aitchison",6.0805653041174
"250607_09","220707_16","Lost","Campana","Lost vs Campana","Robust Aitchison",4.94365644569918
"250607_10","220707_16","Lost","Campana","Lost vs Campana","Robust Aitchison",8.7387399198722
"250607_01","220707_17","Lost","Campana","Lost vs Campana","Robust Aitchison",4.44713119368843
"250607_02","220707_17","Lost","Campana","Lost vs Campana","Robust Aitchison",6.52596089437425
"250607_03","220707_17","Lost","Campana","Lost vs Campana","Robust Aitchison",5.46171744762406
"250607_04","220707_17","Lost","Campana","Lost vs Campana","Robust Aitchison",8.25823816549599
"250607_05","220707_17","Lost","Campana","Lost vs Campana","Robust Aitchison",4.62360544172258
"250607_07","220707_17","Lost","Campana","Lost vs Campana","Robust Aitchison",7.08115803450749
"250607_08","220707_17","Lost","Campana","Lost vs Campana","Robust Aitchison",6.97832647061397
"250607_09","220707_17","Lost","Campana","Lost vs Campana","Robust Aitchison",5.97739934491059
"250607_10","220707_17","Lost","Campana","Lost vs Campana","Robust Aitchison",4.10666282712449
"250607_01","220707_18","Lost","Campana","Lost vs Campana","Robust Aitchison",5.13268866922562
"250607_02","220707_18","Lost","Campana","Lost vs Campana","Robust Aitchison",3.66637036655788
"250607_03","220707_18","Lost","Campana","Lost vs Campana","Robust Aitchison",4.64390224807648
"250607_04","220707_18","Lost","Campana","Lost vs Campana","Robust Aitchison",4.63509707482813
"250607_05","220707_18","Lost","Campana","Lost vs Campana","Robust Aitchison",2.13662213545804
"250607_07","220707_18","Lost","Campana","Lost vs Campana","Robust Aitchison",3.97162353043814
"250607_08","220707_18","Lost","Campana","Lost vs Campana","Robust Aitchison",5.06471091769667
"250607_09","220707_18","Lost","Campana","Lost vs Campana","Robust Aitchison",3.39079224962459
"250607_10","220707_18","Lost","Campana","Lost vs Campana","Robust Aitchison",6.61305959182786
"250607_01","220707_19","Lost","Campana","Lost vs Campana","Robust Aitchison",7.35666729444745
"250607_02","220707_19","Lost","Campana","Lost vs Campana","Robust Aitchison",4.74807766235144
"250607_03","220707_19","Lost","Campana","Lost vs Campana","Robust Aitchison",6.72386978283257
"250607_04","220707_19","Lost","Campana","Lost vs Campana","Robust Aitchison",4.06202476683034
"250607_05","220707_19","Lost","Campana","Lost vs Campana","Robust Aitchison",3.54120628084912
"250607_07","220707_19","Lost","Campana","Lost vs Campana","Robust Aitchison",3.81858574670955
"250607_08","220707_19","Lost","Campana","Lost vs Campana","Robust Aitchison",6.24152863066344
"250607_09","220707_19","Lost","Campana","Lost vs Campana","Robust Aitchison",4.85105253458241
"250607_10","220707_19","Lost","Campana","Lost vs Campana","Robust Aitchison",8.70388372707028
"250607_01","220707_20","Lost","Campana","Lost vs Campana","Robust Aitchison",9.5406562483717
"250607_02","220707_20","Lost","Campana","Lost vs Campana","Robust Aitchison",6.30447346647678
"250607_03","220707_20","Lost","Campana","Lost vs Campana","Robust Aitchison",8.91771239519034
"250607_04","220707_20","Lost","Campana","Lost vs Campana","Robust Aitchison",4.9205511136405
"250607_05","220707_20","Lost","Campana","Lost vs Campana","Robust Aitchison",5.69016536372664
"250607_07","220707_20","Lost","Campana","Lost vs Campana","Robust Aitchison",5.29953785453213
"250607_08","220707_20","Lost","Campana","Lost vs Campana","Robust Aitchison",8.13771933967048
"250607_09","220707_20","Lost","Campana","Lost vs Campana","Robust Aitchison",6.90822287813933
"250607_10","220707_20","Lost","Campana","Lost vs Campana","Robust Aitchison",10.7122324512617
"250607_01","220708_01","Lost","Soberanía","Lost vs Soberanía","Robust Aitchison",6.70720259152802
"250607_02","220708_01","Lost","Soberanía","Lost vs Soberanía","Robust Aitchison",4.67580892363037
"250607_03","220708_01","Lost","Soberanía","Lost vs Soberanía","Robust Aitchison",5.79030573337205
"250607_04","220708_01","Lost","Soberanía","Lost vs Soberanía","Robust Aitchison",3.55812049123388
"250607_05","220708_01","Lost","Soberanía","Lost vs Soberanía","Robust Aitchison",2.56400846445329
"250607_07","220708_01","Lost","Soberanía","Lost vs Soberanía","Robust Aitchison",2.46897747696575
"250607_08","220708_01","Lost","Soberanía","Lost vs Soberanía","Robust Aitchison",4.98816760403679
"250607_09","220708_01","Lost","Soberanía","Lost vs Soberanía","Robust Aitchison",3.69549973825968
"250607_10","220708_01","Lost","Soberanía","Lost vs Soberanía","Robust Aitchison",8.42784734935156
"250607_01","220708_02","Lost","Soberanía","Lost vs Soberanía","Robust Aitchison",8.97251010178939
"250607_02","220708_02","Lost","Soberanía","Lost vs Soberanía","Robust Aitchison",1.79138315556821
"250607_03","220708_02","Lost","Soberanía","Lost vs Soberanía","Robust Aitchison",7.88724466877285
"250607_04","220708_02","Lost","Soberanía","Lost vs Soberanía","Robust Aitchison",2.65971145588917
"250607_05","220708_02","Lost","Soberanía","Lost vs Soberanía","Robust Aitchison",5.7367395299788
"250607_07","220708_02","Lost","Soberanía","Lost vs Soberanía","Robust Aitchison",5.65497165099424
"250607_08","220708_02","Lost","Soberanía","Lost vs Soberanía","Robust Aitchison",7.75391887902876
"250607_09","220708_02","Lost","Soberanía","Lost vs Soberanía","Robust Aitchison",5.75969716465994
"250607_10","220708_02","Lost","Soberanía","Lost vs Soberanía","Robust Aitchison",10.7453427241457
"250607_01","220708_03","Lost","Soberanía","Lost vs Soberanía","Robust Aitchison",9.19761746984663
"250607_02","220708_03","Lost","Soberanía","Lost vs Soberanía","Robust Aitchison",3.82852493588049
"250607_03","220708_03","Lost","Soberanía","Lost vs Soberanía","Robust Aitchison",8.51872913998325
"250607_04","220708_03","Lost","Soberanía","Lost vs Soberanía","Robust Aitchison",3.8261029225435
"250607_05","220708_03","Lost","Soberanía","Lost vs Soberanía","Robust Aitchison",5.66020852178328
"250607_07","220708_03","Lost","Soberanía","Lost vs Soberanía","Robust Aitchison",5.77757136650737
"250607_08","220708_03","Lost","Soberanía","Lost vs Soberanía","Robust Aitchison",8.31419140395501
"250607_09","220708_03","Lost","Soberanía","Lost vs Soberanía","Robust Aitchison",6.51315220363726
"250607_10","220708_03","Lost","Soberanía","Lost vs Soberanía","Robust Aitchison",10.4610019745924
"250607_01","220708_04","Lost","Soberanía","Lost vs Soberanía","Robust Aitchison",8.18791837838952
"250607_02","220708_04","Lost","Soberanía","Lost vs Soberanía","Robust Aitchison",0.922549004431667
"250607_03","220708_04","Lost","Soberanía","Lost vs Soberanía","Robust Aitchison",7.05789335570828
"250607_04","220708_04","Lost","Soberanía","Lost vs Soberanía","Robust Aitchison",2.92950494647145
"250607_05","220708_04","Lost","Soberanía","Lost vs Soberanía","Robust Aitchison",5.28509731120688
"250607_07","220708_04","Lost","Soberanía","Lost vs Soberanía","Robust Aitchison",5.45044316448206
"250607_08","220708_04","Lost","Soberanía","Lost vs Soberanía","Robust Aitchison",7.1171177285166
"250607_09","220708_04","Lost","Soberanía","Lost vs Soberanía","Robust Aitchison",5.08672026102777
"250607_10","220708_04","Lost","Soberanía","Lost vs Soberanía","Robust Aitchison",10.0657300363889
"250607_01","220708_05","Lost","Soberanía","Lost vs Soberanía","Robust Aitchison",8.77635512250406
"250607_02","220708_05","Lost","Soberanía","Lost vs Soberanía","Robust Aitchison",8.89897913332501
"250607_03","220708_05","Lost","Soberanía","Lost vs Soberanía","Robust Aitchison",8.09819464853431
"250607_04","220708_05","Lost","Soberanía","Lost vs Soberanía","Robust Aitchison",6.92178685143145
"250607_05","220708_05","Lost","Soberanía","Lost vs Soberanía","Robust Aitchison",5.46730908146712
"250607_07","220708_05","Lost","Soberanía","Lost vs Soberanía","Robust Aitchison",4.57343925142556
"250607_08","220708_05","Lost","Soberanía","Lost vs Soberanía","Robust Aitchison",6.53881388475219
"250607_09","220708_05","Lost","Soberanía","Lost vs Soberanía","Robust Aitchison",6.56829943833809
"250607_10","220708_05","Lost","Soberanía","Lost vs Soberanía","Robust Aitchison",10.1297387252
"250607_01","220708_06","Lost","Soberanía","Lost vs Soberanía","Robust Aitchison",7.7530338288622
"250607_02","220708_06","Lost","Soberanía","Lost vs Soberanía","Robust Aitchison",2.36198174588678
"250607_03","220708_06","Lost","Soberanía","Lost vs Soberanía","Robust Aitchison",6.51257044852915
"250607_04","220708_06","Lost","Soberanía","Lost vs Soberanía","Robust Aitchison",1.45514598101497
"250607_05","220708_06","Lost","Soberanía","Lost vs Soberanía","Robust Aitchison",4.0456462817639
"250607_07","220708_06","Lost","Soberanía","Lost vs Soberanía","Robust Aitchison",3.6759987176185
"250607_08","220708_06","Lost","Soberanía","Lost vs Soberanía","Robust Aitchison",5.9969424098338
"250607_09","220708_06","Lost","Soberanía","Lost vs Soberanía","Robust Aitchison",4.11407151255887
"250607_10","220708_06","Lost","Soberanía","Lost vs Soberanía","Robust Aitchison",9.73949716896137
"250607_01","220708_07","Lost","Soberanía","Lost vs Soberanía","Robust Aitchison",8.8525897497867
"250607_02","220708_07","Lost","Soberanía","Lost vs Soberanía","Robust Aitchison",3.1974387395341
"250607_03","220708_07","Lost","Soberanía","Lost vs Soberanía","Robust Aitchison",8.12745984275994
"250607_04","220708_07","Lost","Soberanía","Lost vs Soberanía","Robust Aitchison",3.51571487052943
"250607_05","220708_07","Lost","Soberanía","Lost vs Soberanía","Robust Aitchison",5.3871853810502
"250607_07","220708_07","Lost","Soberanía","Lost vs Soberanía","Robust Aitchison",5.58486582644229
"250607_08","220708_07","Lost","Soberanía","Lost vs Soberanía","Robust Aitchison",8.00110438510392
"250607_09","220708_07","Lost","Soberanía","Lost vs Soberanía","Robust Aitchison",6.13020035273776
"250607_10","220708_07","Lost","Soberanía","Lost vs Soberanía","Robust Aitchison",10.1972434910359
"250607_01","220708_08","Lost","Soberanía","Lost vs Soberanía","Robust Aitchison",7.24514183807394
"250607_02","220708_08","Lost","Soberanía","Lost vs Soberanía","Robust Aitchison",7.26611769891003
"250607_03","220708_08","Lost","Soberanía","Lost vs Soberanía","Robust Aitchison",6.75294019826368
"250607_04","220708_08","Lost","Soberanía","Lost vs Soberanía","Robust Aitchison",6.01147973809127
"250607_05","220708_08","Lost","Soberanía","Lost vs Soberanía","Robust Aitchison",3.87879822669025
"250607_07","220708_08","Lost","Soberanía","Lost vs Soberanía","Robust Aitchison",3.86384360145867
"250607_08","220708_08","Lost","Soberanía","Lost vs Soberanía","Robust Aitchison",5.76248193925774
"250607_09","220708_08","Lost","Soberanía","Lost vs Soberanía","Robust Aitchison",5.33137922263982
"250607_10","220708_08","Lost","Soberanía","Lost vs Soberanía","Robust Aitchison",8.47835815982024
"250607_01","220708_09","Lost","Soberanía","Lost vs Soberanía","Robust Aitchison",8.86113435682287
"250607_02","220708_09","Lost","Soberanía","Lost vs Soberanía","Robust Aitchison",6.37007551976604
"250607_03","220708_09","Lost","Soberanía","Lost vs Soberanía","Robust Aitchison",8.85375563199844
"250607_04","220708_09","Lost","Soberanía","Lost vs Soberanía","Robust Aitchison",6.65041281275538
"250607_05","220708_09","Lost","Soberanía","Lost vs Soberanía","Robust Aitchison",6.02441007891542
"250607_07","220708_09","Lost","Soberanía","Lost vs Soberanía","Robust Aitchison",6.88289583184691
"250607_08","220708_09","Lost","Soberanía","Lost vs Soberanía","Robust Aitchison",8.9423350339783
"250607_09","220708_09","Lost","Soberanía","Lost vs Soberanía","Robust Aitchison",7.55779761300367
"250607_10","220708_09","Lost","Soberanía","Lost vs Soberanía","Robust Aitchison",9.29102757066749
"250607_01","220708_10","Lost","Soberanía","Lost vs Soberanía","Robust Aitchison",8.37285133428607
"250607_02","220708_10","Lost","Soberanía","Lost vs Soberanía","Robust Aitchison",8.83217746579686
"250607_03","220708_10","Lost","Soberanía","Lost vs Soberanía","Robust Aitchison",9.48946451102035
"250607_04","220708_10","Lost","Soberanía","Lost vs Soberanía","Robust Aitchison",10.6933580989283
"250607_05","220708_10","Lost","Soberanía","Lost vs Soberanía","Robust Aitchison",8.17980139065427
"250607_07","220708_10","Lost","Soberanía","Lost vs Soberanía","Robust Aitchison",10.2703892839997
"250607_08","220708_10","Lost","Soberanía","Lost vs Soberanía","Robust Aitchison",10.8390113618493
"250607_09","220708_10","Lost","Soberanía","Lost vs Soberanía","Robust Aitchison",9.68860874397534
"250607_10","220708_10","Lost","Soberanía","Lost vs Soberanía","Robust Aitchison",7.14809245526861
"220604_01","220707_11","Veragua","Campana","Veragua vs Campana","Robust Aitchison",2.96821382798295
"220604_02","220707_11","Veragua","Campana","Veragua vs Campana","Robust Aitchison",3.94551520722173
"220604_03","220707_11","Veragua","Campana","Veragua vs Campana","Robust Aitchison",11.5731135182205
"220604_04","220707_11","Veragua","Campana","Veragua vs Campana","Robust Aitchison",3.82279180989485
"220604_05","220707_11","Veragua","Campana","Veragua vs Campana","Robust Aitchison",4.16885436635943
