"Sample_1","Sample_2","Site_1","Site_2","Bray_Curtis","Pair"
"220707_19","250607_05","Altos de Campana","Lost Iguana",0.784264676114703,"Lost Iguana vs Altos de Campana"
"220707_20","250607_05","Altos de Campana","Lost Iguana",0.811020199447096,"Lost Iguana vs Altos de Campana"
"220708_01","250607_05","Soberanía","Lost Iguana",0.701578937957879,"Lost Iguana vs Soberanía"
"220708_02","250607_05","Soberanía","Lost Iguana",0.5529311452796,"Lost Iguana vs Soberanía"
"220708_03","250607_05","Soberanía","Lost Iguana",0.612301863652982,"Lost Iguana vs Soberanía"
"220708_04","250607_05","Soberanía","Lost Iguana",0.632910286491413,"Lost Iguana vs Soberanía"
"220708_05","250607_05","Soberanía","Lost Iguana",0.744015583960443,"Lost Iguana vs Soberanía"
"220708_06","250607_05","Soberanía","Lost Iguana",0.4834909701064,"Lost Iguana vs Soberanía"
"220708_07","250607_05","Soberanía","Lost Iguana",0.762032506238384,"Lost Iguana vs Soberanía"
"220708_08","250607_05","Soberanía","Lost Iguana",0.79990185745432,"Lost Iguana vs Soberanía"
"220708_09","250607_05","Soberanía","Lost Iguana",0.733752978972677,"Lost Iguana vs Soberanía"
"220708_10","250607_05","Soberanía","Lost Iguana",0.90529091314285,"Lost Iguana vs Soberanía"
"250607_01","250607_05","Lost Iguana","Lost Iguana",0.558737059450109,"Lost Iguana vs Lost Iguana"
"250607_02","250607_05","Lost Iguana","Lost Iguana",0.349856592513362,"Lost Iguana vs Lost Iguana"
"250607_03","250607_05","Lost Iguana","Lost Iguana",0.510343344025463,"Lost Iguana vs Lost Iguana"
"250607_04","250607_05","Lost Iguana","Lost Iguana",0.274491104743157,"Lost Iguana vs Lost Iguana"
"220604_01","250607_07","Veragua","Lost Iguana",0.583334177698448,"Lost Iguana vs Veragua"
"220604_02","250607_07","Veragua","Lost Iguana",0.655883596063535,"Lost Iguana vs Veragua"
"220604_03","250607_07","Veragua","Lost Iguana",0.61607887667749,"Lost Iguana vs Veragua"
"220604_04","250607_07","Veragua","Lost Iguana",0.607486833132585,"Lost Iguana vs Veragua"
"220604_05","250607_07","Veragua","Lost Iguana",0.614272303041722,"Lost Iguana vs Veragua"
"220604_06","250607_07","Veragua","Lost Iguana",0.535708601426283,"Lost Iguana vs Veragua"
"220604_07","250607_07","Veragua","Lost Iguana",0.591120111593982,"Lost Iguana vs Veragua"
"220606_02","250607_07","Veragua","Lost Iguana",0.581461948343461,"Lost Iguana vs Veragua"
"220606_04","250607_07","Veragua","Lost Iguana",0.718206830814294,"Lost Iguana vs Veragua"
"220607_01","250607_07","Veragua","Lost Iguana",0.733635501163719,"Lost Iguana vs Veragua"
"220607_02","250607_07","Veragua","Lost Iguana",0.72987311519857,"Lost Iguana vs Veragua"
"220607_03","250607_07","Veragua","Lost Iguana",0.632528784634095,"Lost Iguana vs Veragua"
"220607_04","250607_07","Veragua","Lost Iguana",0.558271204916122,"Lost Iguana vs Veragua"
"220609_01","250607_07","Veragua","Lost Iguana",0.72937726972704,"Lost Iguana vs Veragua"
"220609_02","250607_07","Veragua","Lost Iguana",0.649871860628696,"Lost Iguana vs Veragua"
"220609_03","250607_07","Veragua","Lost Iguana",0.607619219561491,"Lost Iguana vs Veragua"
"220609_04","250607_07","Veragua","Lost Iguana",0.63132705833904,"Lost Iguana vs Veragua"
"220609_07","250607_07","Veragua","Lost Iguana",0.715235015112753,"Lost Iguana vs Veragua"
"220707_11","250607_07","Altos de Campana","Lost Iguana",0.646450146753402,"Lost Iguana vs Altos de Campana"
"220707_12","250607_07","Altos de Campana","Lost Iguana",0.688886657532014,"Lost Iguana vs Altos de Campana"
"220707_13","250607_07","Altos de Campana","Lost Iguana",0.690922874252305,"Lost Iguana vs Altos de Campana"
"220707_14","250607_07","Altos de Campana","Lost Iguana",0.651959795591369,"Lost Iguana vs Altos de Campana"
"220707_15","250607_07","Altos de Campana","Lost Iguana",0.728770686949479,"Lost Iguana vs Altos de Campana"
"220707_16","250607_07","Altos de Campana","Lost Iguana",0.718393589291296,"Lost Iguana vs Altos de Campana"
"220707_17","250607_07","Altos de Campana","Lost Iguana",0.728275500074429,"Lost Iguana vs Altos de Campana"
"220707_18","250607_07","Altos de Campana","Lost Iguana",0.691621786399036,"Lost Iguana vs Altos de Campana"
"220707_19","250607_07","Altos de Campana","Lost Iguana",0.698388861254575,"Lost Iguana vs Altos de Campana"
"220707_20","250607_07","Altos de Campana","Lost Iguana",0.666414569338482,"Lost Iguana vs Altos de Campana"
"220708_01","250607_07","Soberanía","Lost Iguana",0.570727928885832,"Lost Iguana vs Soberanía"
"220708_02","250607_07","Soberanía","Lost Iguana",0.706744631315603,"Lost Iguana vs Soberanía"
"220708_03","250607_07","Soberanía","Lost Iguana",0.696520573869672,"Lost Iguana vs Soberanía"
"220708_04","250607_07","Soberanía","Lost Iguana",0.648822733758399,"Lost Iguana vs Soberanía"
"220708_05","250607_07","Soberanía","Lost Iguana",0.76367942922075,"Lost Iguana vs Soberanía"
"220708_06","250607_07","Soberanía","Lost Iguana",0.660217489077359,"Lost Iguana vs Soberanía"
"220708_07","250607_07","Soberanía","Lost Iguana",0.648618866060546,"Lost Iguana vs Soberanía"
"220708_08","250607_07","Soberanía","Lost Iguana",0.679925283383015,"Lost Iguana vs Soberanía"
"220708_09","250607_07","Soberanía","Lost Iguana",0.67166809343694,"Lost Iguana vs Soberanía"
"220708_10","250607_07","Soberanía","Lost Iguana",0.788295256947541,"Lost Iguana vs Soberanía"
"250607_01","250607_07","Lost Iguana","Lost Iguana",0.585199700967318,"Lost Iguana vs Lost Iguana"
"250607_02","250607_07","Lost Iguana","Lost Iguana",0.630206180416445,"Lost Iguana vs Lost Iguana"
"250607_03","250607_07","Lost Iguana","Lost Iguana",0.569124203680785,"Lost Iguana vs Lost Iguana"
"250607_04","250607_07","Lost Iguana","Lost Iguana",0.822727170760323,"Lost Iguana vs Lost Iguana"
"250607_05","250607_07","Lost Iguana","Lost Iguana",0.725023114774942,"Lost Iguana vs Lost Iguana"
"220604_01","250607_08","Veragua","Lost Iguana",0.486906380882348,"Lost Iguana vs Veragua"
"220604_02","250607_08","Veragua","Lost Iguana",0.539939432090917,"Lost Iguana vs Veragua"
"220604_03","250607_08","Veragua","Lost Iguana",0.842794716685993,"Lost Iguana vs Veragua"
"220604_04","250607_08","Veragua","Lost Iguana",0.631764029315432,"Lost Iguana vs Veragua"
"220604_05","250607_08","Veragua","Lost Iguana",0.596571445051735,"Lost Iguana vs Veragua"
"220604_06","250607_08","Veragua","Lost Iguana",0.54353552546406,"Lost Iguana vs Veragua"
"220604_07","250607_08","Veragua","Lost Iguana",0.541589016457608,"Lost Iguana vs Veragua"
"220606_02","250607_08","Veragua","Lost Iguana",0.602067438386839,"Lost Iguana vs Veragua"
"220606_04","250607_08","Veragua","Lost Iguana",0.742657326479604,"Lost Iguana vs Veragua"
"220607_01","250607_08","Veragua","Lost Iguana",0.726581036928644,"Lost Iguana vs Veragua"
"220607_02","250607_08","Veragua","Lost Iguana",0.747862641191609,"Lost Iguana vs Veragua"
"220607_03","250607_08","Veragua","Lost Iguana",0.585244179047642,"Lost Iguana vs Veragua"
"220607_04","250607_08","Veragua","Lost Iguana",0.390137809941928,"Lost Iguana vs Veragua"
"220609_01","250607_08","Veragua","Lost Iguana",0.724374614264805,"Lost Iguana vs Veragua"
"220609_02","250607_08","Veragua","Lost Iguana",0.715453062015695,"Lost Iguana vs Veragua"
"220609_03","250607_08","Veragua","Lost Iguana",0.486134815751764,"Lost Iguana vs Veragua"
"220609_04","250607_08","Veragua","Lost Iguana",0.666859219253981,"Lost Iguana vs Veragua"
"220609_07","250607_08","Veragua","Lost Iguana",0.729768246123465,"Lost Iguana vs Veragua"
"220707_11","250607_08","Altos de Campana","Lost Iguana",0.627143330965714,"Lost Iguana vs Altos de Campana"
"220707_12","250607_08","Altos de Campana","Lost Iguana",0.636298151488276,"Lost Iguana vs Altos de Campana"
"220707_13","250607_08","Altos de Campana","Lost Iguana",0.681864652850649,"Lost Iguana vs Altos de Campana"
"220707_14","250607_08","Altos de Campana","Lost Iguana",0.648437374896251,"Lost Iguana vs Altos de Campana"
"220707_15","250607_08","Altos de Campana","Lost Iguana",0.659965541460561,"Lost Iguana vs Altos de Campana"
"220707_16","250607_08","Altos de Campana","Lost Iguana",0.744716803764495,"Lost Iguana vs Altos de Campana"
"220707_17","250607_08","Altos de Campana","Lost Iguana",0.743664666451153,"Lost Iguana vs Altos de Campana"
"220707_18","250607_08","Altos de Campana","Lost Iguana",0.691353095776933,"Lost Iguana vs Altos de Campana"
"220707_19","250607_08","Altos de Campana","Lost Iguana",0.732412806788739,"Lost Iguana vs Altos de Campana"
"220707_20","250607_08","Altos de Campana","Lost Iguana",0.727541352137885,"Lost Iguana vs Altos de Campana"
"220708_01","250607_08","Soberanía","Lost Iguana",0.569346895728056,"Lost Iguana vs Soberanía"
"220708_02","250607_08","Soberanía","Lost Iguana",0.576907895967919,"Lost Iguana vs Soberanía"
"220708_03","250607_08","Soberanía","Lost Iguana",0.573592542057273,"Lost Iguana vs Soberanía"
"220708_04","250607_08","Soberanía","Lost Iguana",0.629347917073829,"Lost Iguana vs Soberanía"
"220708_05","250607_08","Soberanía","Lost Iguana",0.717590829981316,"Lost Iguana vs Soberanía"
"220708_06","250607_08","Soberanía","Lost Iguana",0.403621218788894,"Lost Iguana vs Soberanía"
"220708_07","250607_08","Soberanía","Lost Iguana",0.682089010802614,"Lost Iguana vs Soberanía"
"220708_08","250607_08","Soberanía","Lost Iguana",0.701185340161637,"Lost Iguana vs Soberanía"
"220708_09","250607_08","Soberanía","Lost Iguana",0.650184034599303,"Lost Iguana vs Soberanía"
"220708_10","250607_08","Soberanía","Lost Iguana",0.817224459297658,"Lost Iguana vs Soberanía"
"250607_01","250607_08","Lost Iguana","Lost Iguana",0.386266626895507,"Lost Iguana vs Lost Iguana"
"250607_02","250607_08","Lost Iguana","Lost Iguana",0.332173117008747,"Lost Iguana vs Lost Iguana"
"250607_03","250607_08","Lost Iguana","Lost Iguana",0.35233451504804,"Lost Iguana vs Lost Iguana"
"250607_04","250607_08","Lost Iguana","Lost Iguana",0.511403767580143,"Lost Iguana vs Lost Iguana"
"250607_05","250607_08","Lost Iguana","Lost Iguana",0.402779388614319,"Lost Iguana vs Lost Iguana"
"250607_07","250607_08","Lost Iguana","Lost Iguana",0.501606562916647,"Lost Iguana vs Lost Iguana"
"220604_01","250607_09","Veragua","Lost Iguana",0.532536690798369,"Lost Iguana vs Veragua"
"220604_02","250607_09","Veragua","Lost Iguana",0.576530656971426,"Lost Iguana vs Veragua"
"220604_03","250607_09","Veragua","Lost Iguana",0.877120744767495,"Lost Iguana vs Veragua"
"220604_04","250607_09","Veragua","Lost Iguana",0.698640644915929,"Lost Iguana vs Veragua"
"220604_05","250607_09","Veragua","Lost Iguana",0.649236352477744,"Lost Iguana vs Veragua"
"220604_06","250607_09","Veragua","Lost Iguana",0.616027088329659,"Lost Iguana vs Veragua"
"220604_07","250607_09","Veragua","Lost Iguana",0.608116390041503,"Lost Iguana vs Veragua"
"220606_02","250607_09","Veragua","Lost Iguana",0.667148695421318,"Lost Iguana vs Veragua"
"220606_04","250607_09","Veragua","Lost Iguana",0.769387225555394,"Lost Iguana vs Veragua"
"220607_01","250607_09","Veragua","Lost Iguana",0.785531482515136,"Lost Iguana vs Veragua"
"220607_02","250607_09","Veragua","Lost Iguana",0.801554576359872,"Lost Iguana vs Veragua"
"220607_03","250607_09","Veragua","Lost Iguana",0.650333019307859,"Lost Iguana vs Veragua"
"220607_04","250607_09","Veragua","Lost Iguana",0.502339344037935,"Lost Iguana vs Veragua"
"220609_01","250607_09","Veragua","Lost Iguana",0.75673035442654,"Lost Iguana vs Veragua"
"220609_02","250607_09","Veragua","Lost Iguana",0.759787138469868,"Lost Iguana vs Veragua"
"220609_03","250607_09","Veragua","Lost Iguana",0.549185571803783,"Lost Iguana vs Veragua"
"220609_04","250607_09","Veragua","Lost Iguana",0.732344386832936,"Lost Iguana vs Veragua"
"220609_07","250607_09","Veragua","Lost Iguana",0.764949212045573,"Lost Iguana vs Veragua"
"220707_11","250607_09","Altos de Campana","Lost Iguana",0.683724625776895,"Lost Iguana vs Altos de Campana"
"220707_12","250607_09","Altos de Campana","Lost Iguana",0.703325302088865,"Lost Iguana vs Altos de Campana"
"220707_13","250607_09","Altos de Campana","Lost Iguana",0.747629065476515,"Lost Iguana vs Altos de Campana"
"220707_14","250607_09","Altos de Campana","Lost Iguana",0.716050612083547,"Lost Iguana vs Altos de Campana"
"220707_15","250607_09","Altos de Campana","Lost Iguana",0.714119002235052,"Lost Iguana vs Altos de Campana"
"220707_16","250607_09","Altos de Campana","Lost Iguana",0.813229190360924,"Lost Iguana vs Altos de Campana"
"220707_17","250607_09","Altos de Campana","Lost Iguana",0.811808058689678,"Lost Iguana vs Altos de Campana"
"220707_18","250607_09","Altos de Campana","Lost Iguana",0.760476618260405,"Lost Iguana vs Altos de Campana"
"220707_19","250607_09","Altos de Campana","Lost Iguana",0.776563144092967,"Lost Iguana vs Altos de Campana"
"220707_20","250607_09","Altos de Campana","Lost Iguana",0.796393274123961,"Lost Iguana vs Altos de Campana"
"220708_01","250607_09","Soberanía","Lost Iguana",0.647967118254434,"Lost Iguana vs Soberanía"
"220708_02","250607_09","Soberanía","Lost Iguana",0.631812568124514,"Lost Iguana vs Soberanía"
"220708_03","250607_09","Soberanía","Lost Iguana",0.647522232827535,"Lost Iguana vs Soberanía"
"220708_04","250607_09","Soberanía","Lost Iguana",0.682693802648764,"Lost Iguana vs Soberanía"
"220708_05","250607_09","Soberanía","Lost Iguana",0.765815514053188,"Lost Iguana vs Soberanía"
"220708_06","250607_09","Soberanía","Lost Iguana",0.437251140030709,"Lost Iguana vs Soberanía"
"220708_07","250607_09","Soberanía","Lost Iguana",0.757194444877701,"Lost Iguana vs Soberanía"
"220708_08","250607_09","Soberanía","Lost Iguana",0.786629105897783,"Lost Iguana vs Soberanía"
"220708_09","250607_09","Soberanía","Lost Iguana",0.722534801026197,"Lost Iguana vs Soberanía"
"220708_10","250607_09","Soberanía","Lost Iguana",0.853536925223021,"Lost Iguana vs Soberanía"
"250607_01","250607_09","Lost Iguana","Lost Iguana",0.360245326951841,"Lost Iguana vs Lost Iguana"
"250607_02","250607_09","Lost Iguana","Lost Iguana",0.339058775654263,"Lost Iguana vs Lost Iguana"
"250607_03","250607_09","Lost Iguana","Lost Iguana",0.443398861224237,"Lost Iguana vs Lost Iguana"
"250607_04","250607_09","Lost Iguana","Lost Iguana",0.52630691556306,"Lost Iguana vs Lost Iguana"
"250607_05","250607_09","Lost Iguana","Lost Iguana",0.440908661076438,"Lost Iguana vs Lost Iguana"
"250607_07","250607_09","Lost Iguana","Lost Iguana",0.585048211851761,"Lost Iguana vs Lost Iguana"
"250607_08","250607_09","Lost Iguana","Lost Iguana",0.266714486590791,"Lost Iguana vs Lost Iguana"
"220604_01","250607_10","Veragua","Lost Iguana",0.723499624412308,"Lost Iguana vs Veragua"
"220604_02","250607_10","Veragua","Lost Iguana",0.711916962147392,"Lost Iguana vs Veragua"
"220604_03","250607_10","Veragua","Lost Iguana",0.779294679026198,"Lost Iguana vs Veragua"
"220604_04","250607_10","Veragua","Lost Iguana",0.760181392890223,"Lost Iguana vs Veragua"
"220604_05","250607_10","Veragua","Lost Iguana",0.725767564611176,"Lost Iguana vs Veragua"
"220604_06","250607_10","Veragua","Lost Iguana",0.729591387304429,"Lost Iguana vs Veragua"
"220604_07","250607_10","Veragua","Lost Iguana",0.739763562587975,"Lost Iguana vs Veragua"
"220606_02","250607_10","Veragua","Lost Iguana",0.782741122961407,"Lost Iguana vs Veragua"
"220606_04","250607_10","Veragua","Lost Iguana",0.841008231420808,"Lost Iguana vs Veragua"
"220607_01","250607_10","Veragua","Lost Iguana",0.809080976599596,"Lost Iguana vs Veragua"
"220607_02","250607_10","Veragua","Lost Iguana",0.882368425676633,"Lost Iguana vs Veragua"
"220607_03","250607_10","Veragua","Lost Iguana",0.743879964015614,"Lost Iguana vs Veragua"
"220607_04","250607_10","Veragua","Lost Iguana",0.745517067287323,"Lost Iguana vs Veragua"
"220609_01","250607_10","Veragua","Lost Iguana",0.81419726080451,"Lost Iguana vs Veragua"
"220609_02","250607_10","Veragua","Lost Iguana",0.818529549772362,"Lost Iguana vs Veragua"
"220609_03","250607_10","Veragua","Lost Iguana",0.716237831450809,"Lost Iguana vs Veragua"
"220609_04","250607_10","Veragua","Lost Iguana",0.815152842968856,"Lost Iguana vs Veragua"
"220609_07","250607_10","Veragua","Lost Iguana",0.831679345886979,"Lost Iguana vs Veragua"
"220707_11","250607_10","Altos de Campana","Lost Iguana",0.760058206573828,"Lost Iguana vs Altos de Campana"
"220707_12","250607_10","Altos de Campana","Lost Iguana",0.770676991082665,"Lost Iguana vs Altos de Campana"
"220707_13","250607_10","Altos de Campana","Lost Iguana",0.780713557667141,"Lost Iguana vs Altos de Campana"
"220707_14","250607_10","Altos de Campana","Lost Iguana",0.774815840730501,"Lost Iguana vs Altos de Campana"
"220707_15","250607_10","Altos de Campana","Lost Iguana",0.785870410266511,"Lost Iguana vs Altos de Campana"
"220707_16","250607_10","Altos de Campana","Lost Iguana",0.852398278259485,"Lost Iguana vs Altos de Campana"
"220707_17","250607_10","Altos de Campana","Lost Iguana",0.845606926620704,"Lost Iguana vs Altos de Campana"
"220707_18","250607_10","Altos de Campana","Lost Iguana",0.796957556400851,"Lost Iguana vs Altos de Campana"
"220707_19","250607_10","Altos de Campana","Lost Iguana",0.811518559274746,"Lost Iguana vs Altos de Campana"
"220707_20","250607_10","Altos de Campana","Lost Iguana",0.826921459867366,"Lost Iguana vs Altos de Campana"
"220708_01","250607_10","Soberanía","Lost Iguana",0.736344628995787,"Lost Iguana vs Soberanía"
"220708_02","250607_10","Soberanía","Lost Iguana",0.762756443276156,"Lost Iguana vs Soberanía"
"220708_03","250607_10","Soberanía","Lost Iguana",0.761308765569201,"Lost Iguana vs Soberanía"
"220708_04","250607_10","Soberanía","Lost Iguana",0.778630402043602,"Lost Iguana vs Soberanía"
"220708_05","250607_10","Soberanía","Lost Iguana",0.776239782018397,"Lost Iguana vs Soberanía"
"220708_06","250607_10","Soberanía","Lost Iguana",0.743808066709538,"Lost Iguana vs Soberanía"
"220708_07","250607_10","Soberanía","Lost Iguana",0.787573150563884,"Lost Iguana vs Soberanía"
"220708_08","250607_10","Soberanía","Lost Iguana",0.808279572104624,"Lost Iguana vs Soberanía"
"220708_09","250607_10","Soberanía","Lost Iguana",0.783968497113828,"Lost Iguana vs Soberanía"
"220708_10","250607_10","Soberanía","Lost Iguana",0.801428983739992,"Lost Iguana vs Soberanía"
"250607_01","250607_10","Lost Iguana","Lost Iguana",0.460023264086665,"Lost Iguana vs Lost Iguana"
"250607_02","250607_10","Lost Iguana","Lost Iguana",0.667489745328919,"Lost Iguana vs Lost Iguana"
"250607_03","250607_10","Lost Iguana","Lost Iguana",0.617241162019566,"Lost Iguana vs Lost Iguana"
"250607_04","250607_10","Lost Iguana","Lost Iguana",0.795876582141859,"Lost Iguana vs Lost Iguana"
"250607_05","250607_10","Lost Iguana","Lost Iguana",0.753136455377886,"Lost Iguana vs Lost Iguana"
"250607_07","250607_10","Lost Iguana","Lost Iguana",0.719127189161909,"Lost Iguana vs Lost Iguana"
"250607_08","250607_10","Lost Iguana","Lost Iguana",0.6651609118818,"Lost Iguana vs Lost Iguana"
"250607_09","250607_10","Lost Iguana","Lost Iguana",0.672977551501636,"Lost Iguana vs Lost Iguana"
