"Sample_1","Sample_2","Site_1","Site_2","Pair","Metric","Distance"
"220609_07","220708_06","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",13.001413230038
"220604_01","220708_07","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",18.0051425163358
"220604_02","220708_07","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",17.9731612924102
"220604_03","220708_07","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",13.3653226383338
"220604_04","220708_07","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",16.5378368137513
"220604_05","220708_07","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",18.0593860168409
"220604_06","220708_07","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",16.6927236628382
"220604_07","220708_07","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",12.1985113680964
"220606_02","220708_07","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",12.0740264524789
"220606_04","220708_07","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",20.8678756592558
"220607_01","220708_07","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",6.85008222578325
"220607_02","220708_07","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",14.3222244096553
"220607_03","220708_07","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",8.28794575604265
"220607_04","220708_07","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",8.92581226711723
"220609_01","220708_07","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",21.7400719381598
"220609_02","220708_07","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",14.6472759072851
"220609_03","220708_07","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",13.59474624199
"220609_04","220708_07","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",9.20282737683706
"220609_07","220708_07","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",14.5428176266335
"220604_01","220708_08","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",21.1275447779784
"220604_02","220708_08","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",20.7520815679882
"220604_03","220708_08","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",15.6079969115428
"220604_04","220708_08","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",19.5153363391816
"220604_05","220708_08","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",21.1327497410893
"220604_06","220708_08","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",19.7545941660692
"220604_07","220708_08","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",13.250420693513
"220606_02","220708_08","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",14.9800214212047
"220606_04","220708_08","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",23.6320075688847
"220607_01","220708_08","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",7.12621947925244
"220607_02","220708_08","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",16.8365123441734
"220607_03","220708_08","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",7.61864251668453
"220607_04","220708_08","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",11.5682630130942
"220609_01","220708_08","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",24.3529272014584
"220609_02","220708_08","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",16.1117698126644
"220609_03","220708_08","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",16.9353582313895
"220609_04","220708_08","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",11.3699610642146
"220609_07","220708_08","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",15.1320488713646
"220604_01","220708_09","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",22.2232684305653
"220604_02","220708_09","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",21.7215894927399
"220604_03","220708_09","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",12.7910243487191
"220604_04","220708_09","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",20.7049553452729
"220604_05","220708_09","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",22.2907244800921
"220604_06","220708_09","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",21.5049279164278
"220604_07","220708_09","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",17.5812249360179
"220606_02","220708_09","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",17.7674849226744
"220606_04","220708_09","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",23.7081403785204
"220607_01","220708_09","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",11.1788008011454
"220607_02","220708_09","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",18.5237384956384
"220607_03","220708_09","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",12.8826097378991
"220607_04","220708_09","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",14.9078544287707
"220609_01","220708_09","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",25.0208723097977
"220609_02","220708_09","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",20.1712060749093
"220609_03","220708_09","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",18.9880173301647
"220609_04","220708_09","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",14.1001604559975
"220609_07","220708_09","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",19.9824978248067
"220604_01","220708_10","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",21.0711899766195
"220604_02","220708_10","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",21.9646396269328
"220604_03","220708_10","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",5.56051066223247
"220604_04","220708_10","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",20.959663950093
"220604_05","220708_10","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",21.4743087580943
"220604_06","220708_10","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",22.2234121907415
"220604_07","220708_10","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",27.8065096546386
"220606_02","220708_10","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",22.2066265076048
"220606_04","220708_10","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",21.3504522540471
"220607_01","220708_10","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",23.6790349293685
"220607_02","220708_10","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",22.1952968671882
"220607_03","220708_10","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",26.530881956487
"220607_04","220708_10","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",21.9638097374694
"220609_01","220708_10","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",24.3501792783538
"220609_02","220708_10","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",28.8585038731038
"220609_03","220708_10","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",20.2185666817032
"220609_04","220708_10","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",21.8548011976892
"220609_07","220708_10","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",31.0174290484579
"220707_11","220708_01","Campana","Soberanía","Campana vs Soberanía","Robust Aitchison",3.11737987970262
"220707_12","220708_01","Campana","Soberanía","Campana vs Soberanía","Robust Aitchison",8.7120740783881
"220707_13","220708_01","Campana","Soberanía","Campana vs Soberanía","Robust Aitchison",8.45548693151989
"220707_14","220708_01","Campana","Soberanía","Campana vs Soberanía","Robust Aitchison",5.9700717593347
"220707_15","220708_01","Campana","Soberanía","Campana vs Soberanía","Robust Aitchison",7.25816419464458
"220707_16","220708_01","Campana","Soberanía","Campana vs Soberanía","Robust Aitchison",10.5416054205894
"220707_17","220708_01","Campana","Soberanía","Campana vs Soberanía","Robust Aitchison",8.74121022446289
"220707_18","220708_01","Campana","Soberanía","Campana vs Soberanía","Robust Aitchison",11.561578249497
"220707_19","220708_01","Campana","Soberanía","Campana vs Soberanía","Robust Aitchison",8.76581780449105
"220707_20","220708_01","Campana","Soberanía","Campana vs Soberanía","Robust Aitchison",11.7550163745216
"220707_11","220708_02","Campana","Soberanía","Campana vs Soberanía","Robust Aitchison",8.53387421391928
"220707_12","220708_02","Campana","Soberanía","Campana vs Soberanía","Robust Aitchison",14.3023431897052
"220707_13","220708_02","Campana","Soberanía","Campana vs Soberanía","Robust Aitchison",13.974733650658
"220707_14","220708_02","Campana","Soberanía","Campana vs Soberanía","Robust Aitchison",11.1646145134948
"220707_15","220708_02","Campana","Soberanía","Campana vs Soberanía","Robust Aitchison",12.3099354909591
"220707_16","220708_02","Campana","Soberanía","Campana vs Soberanía","Robust Aitchison",16.1600863087361
"220707_17","220708_02","Campana","Soberanía","Campana vs Soberanía","Robust Aitchison",14.6950310027848
"220707_18","220708_02","Campana","Soberanía","Campana vs Soberanía","Robust Aitchison",16.8559796310737
"220707_19","220708_02","Campana","Soberanía","Campana vs Soberanía","Robust Aitchison",13.2610852795745
"220707_20","220708_02","Campana","Soberanía","Campana vs Soberanía","Robust Aitchison",17.7809174065891
"220707_11","220708_03","Campana","Soberanía","Campana vs Soberanía","Robust Aitchison",3.26858018367207
"220707_12","220708_03","Campana","Soberanía","Campana vs Soberanía","Robust Aitchison",8.96518573462385
"220707_13","220708_03","Campana","Soberanía","Campana vs Soberanía","Robust Aitchison",8.6891614955026
"220707_14","220708_03","Campana","Soberanía","Campana vs Soberanía","Robust Aitchison",6.25141704360601
"220707_15","220708_03","Campana","Soberanía","Campana vs Soberanía","Robust Aitchison",7.64181214581483
"220707_16","220708_03","Campana","Soberanía","Campana vs Soberanía","Robust Aitchison",11.0363704251181
"220707_17","220708_03","Campana","Soberanía","Campana vs Soberanía","Robust Aitchison",9.53397278153698
"220707_18","220708_03","Campana","Soberanía","Campana vs Soberanía","Robust Aitchison",12.1751552780456
"220707_19","220708_03","Campana","Soberanía","Campana vs Soberanía","Robust Aitchison",8.61756240376516
"220707_20","220708_03","Campana","Soberanía","Campana vs Soberanía","Robust Aitchison",12.4213417132299
"220707_11","220708_04","Campana","Soberanía","Campana vs Soberanía","Robust Aitchison",9.48805781554579
"220707_12","220708_04","Campana","Soberanía","Campana vs Soberanía","Robust Aitchison",15.3513443919524
"220707_13","220708_04","Campana","Soberanía","Campana vs Soberanía","Robust Aitchison",14.980893785766
"220707_14","220708_04","Campana","Soberanía","Campana vs Soberanía","Robust Aitchison",11.9430628727224
"220707_15","220708_04","Campana","Soberanía","Campana vs Soberanía","Robust Aitchison",13.4414637023377
"220707_16","220708_04","Campana","Soberanía","Campana vs Soberanía","Robust Aitchison",16.9020654728114
"220707_17","220708_04","Campana","Soberanía","Campana vs Soberanía","Robust Aitchison",15.342086845384
"220707_18","220708_04","Campana","Soberanía","Campana vs Soberanía","Robust Aitchison",17.330658541037
"220707_19","220708_04","Campana","Soberanía","Campana vs Soberanía","Robust Aitchison",14.6463148449711
"220707_20","220708_04","Campana","Soberanía","Campana vs Soberanía","Robust Aitchison",18.6128990672762
"220707_11","220708_05","Campana","Soberanía","Campana vs Soberanía","Robust Aitchison",9.97781207317945
"220707_12","220708_05","Campana","Soberanía","Campana vs Soberanía","Robust Aitchison",11.6763283344135
"220707_13","220708_05","Campana","Soberanía","Campana vs Soberanía","Robust Aitchison",12.1898082280478
"220707_14","220708_05","Campana","Soberanía","Campana vs Soberanía","Robust Aitchison",12.328843395941
"220707_15","220708_05","Campana","Soberanía","Campana vs Soberanía","Robust Aitchison",5.41425692409084
"220707_16","220708_05","Campana","Soberanía","Campana vs Soberanía","Robust Aitchison",14.5583532507273
"220707_17","220708_05","Campana","Soberanía","Campana vs Soberanía","Robust Aitchison",12.0620685120459
"220707_18","220708_05","Campana","Soberanía","Campana vs Soberanía","Robust Aitchison",16.4731106760407
"220707_19","220708_05","Campana","Soberanía","Campana vs Soberanía","Robust Aitchison",8.6515061242143
"220707_20","220708_05","Campana","Soberanía","Campana vs Soberanía","Robust Aitchison",12.857050866688
"220707_11","220708_06","Campana","Soberanía","Campana vs Soberanía","Robust Aitchison",9.42976029318879
"220707_12","220708_06","Campana","Soberanía","Campana vs Soberanía","Robust Aitchison",15.1781586939758
"220707_13","220708_06","Campana","Soberanía","Campana vs Soberanía","Robust Aitchison",14.9087348316144
"220707_14","220708_06","Campana","Soberanía","Campana vs Soberanía","Robust Aitchison",12.0994631701022
"220707_15","220708_06","Campana","Soberanía","Campana vs Soberanía","Robust Aitchison",12.5522172766921
"220707_16","220708_06","Campana","Soberanía","Campana vs Soberanía","Robust Aitchison",16.8979190767351
"220707_17","220708_06","Campana","Soberanía","Campana vs Soberanía","Robust Aitchison",15.0553831546654
"220707_18","220708_06","Campana","Soberanía","Campana vs Soberanía","Robust Aitchison",17.4628435093571
"220707_19","220708_06","Campana","Soberanía","Campana vs Soberanía","Robust Aitchison",14.1430297684455
"220707_20","220708_06","Campana","Soberanía","Campana vs Soberanía","Robust Aitchison",18.1906066501644
"220707_11","220708_07","Campana","Soberanía","Campana vs Soberanía","Robust Aitchison",4.23798286335866
"220707_12","220708_07","Campana","Soberanía","Campana vs Soberanía","Robust Aitchison",5.42763889676021
"220707_13","220708_07","Campana","Soberanía","Campana vs Soberanía","Robust Aitchison",5.77892281819753
"220707_14","220708_07","Campana","Soberanía","Campana vs Soberanía","Robust Aitchison",6.199708309511
"220707_15","220708_07","Campana","Soberanía","Campana vs Soberanía","Robust Aitchison",2.57260958283687
"220707_16","220708_07","Campana","Soberanía","Campana vs Soberanía","Robust Aitchison",8.87952305738968
"220707_17","220708_07","Campana","Soberanía","Campana vs Soberanía","Robust Aitchison",7.3174679355402
"220707_18","220708_07","Campana","Soberanía","Campana vs Soberanía","Robust Aitchison",11.1846046423378
"220707_19","220708_07","Campana","Soberanía","Campana vs Soberanía","Robust Aitchison",3.63328953809694
"220707_20","220708_07","Campana","Soberanía","Campana vs Soberanía","Robust Aitchison",8.57722654826737
"220707_11","220708_08","Campana","Soberanía","Campana vs Soberanía","Robust Aitchison",5.86770335336054
"220707_12","220708_08","Campana","Soberanía","Campana vs Soberanía","Robust Aitchison",2.37731387305882
"220707_13","220708_08","Campana","Soberanía","Campana vs Soberanía","Robust Aitchison",3.19770348839463
"220707_14","220708_08","Campana","Soberanía","Campana vs Soberanía","Robust Aitchison",5.86260941391894
"220707_15","220708_08","Campana","Soberanía","Campana vs Soberanía","Robust Aitchison",4.27362280026082
"220707_16","220708_08","Campana","Soberanía","Campana vs Soberanía","Robust Aitchison",6.27136097949998
"220707_17","220708_08","Campana","Soberanía","Campana vs Soberanía","Robust Aitchison",5.48334135380207
"220707_18","220708_08","Campana","Soberanía","Campana vs Soberanía","Robust Aitchison",9.138346005076
"220707_19","220708_08","Campana","Soberanía","Campana vs Soberanía","Robust Aitchison",3.69048690985146
"220707_20","220708_08","Campana","Soberanía","Campana vs Soberanía","Robust Aitchison",5.45148381964932
"220707_11","220708_09","Campana","Soberanía","Campana vs Soberanía","Robust Aitchison",10.3816868038654
"220707_12","220708_09","Campana","Soberanía","Campana vs Soberanía","Robust Aitchison",7.3938848725508
"220707_13","220708_09","Campana","Soberanía","Campana vs Soberanía","Robust Aitchison",8.30284948011473
"220707_14","220708_09","Campana","Soberanía","Campana vs Soberanía","Robust Aitchison",10.8209729761979
"220707_15","220708_09","Campana","Soberanía","Campana vs Soberanía","Robust Aitchison",4.87975425604512
"220707_16","220708_09","Campana","Soberanía","Campana vs Soberanía","Robust Aitchison",10.0650262457848
"220707_17","220708_09","Campana","Soberanía","Campana vs Soberanía","Robust Aitchison",8.4765689659922
"220707_18","220708_09","Campana","Soberanía","Campana vs Soberanía","Robust Aitchison",12.6765451180353
"220707_19","220708_09","Campana","Soberanía","Campana vs Soberanía","Robust Aitchison",6.29051002272124
"220707_20","220708_09","Campana","Soberanía","Campana vs Soberanía","Robust Aitchison",6.68082890300341
"220707_11","220708_10","Campana","Soberanía","Campana vs Soberanía","Robust Aitchison",21.7354107703763
"220707_12","220708_10","Campana","Soberanía","Campana vs Soberanía","Robust Aitchison",22.9836908218778
"220707_13","220708_10","Campana","Soberanía","Campana vs Soberanía","Robust Aitchison",23.6575364021961
"220707_14","220708_10","Campana","Soberanía","Campana vs Soberanía","Robust Aitchison",24.2112067990972
"220707_15","220708_10","Campana","Soberanía","Campana vs Soberanía","Robust Aitchison",16.5543704728498
"220707_16","220708_10","Campana","Soberanía","Campana vs Soberanía","Robust Aitchison",26.068842150236
"220707_17","220708_10","Campana","Soberanía","Campana vs Soberanía","Robust Aitchison",23.6065534525107
"220707_18","220708_10","Campana","Soberanía","Campana vs Soberanía","Robust Aitchison",28.118799896945
"220707_19","220708_10","Campana","Soberanía","Campana vs Soberanía","Robust Aitchison",18.7675983204927
"220707_20","220708_10","Campana","Soberanía","Campana vs Soberanía","Robust Aitchison",23.5227262638274
