"Sample_1","Sample_2","Site_1","Site_2","Bray_Curtis","Pair"
"220707_17","250607_05","Altos de Campana","Lost Iguana",0.710459051920565,"Lost Iguana vs Altos de Campana"
"220707_18","250607_05","Altos de Campana","Lost Iguana",0.713312724082026,"Lost Iguana vs Altos de Campana"
"220707_19","250607_05","Altos de Campana","Lost Iguana",0.755883595896039,"Lost Iguana vs Altos de Campana"
"220707_20","250607_05","Altos de Campana","Lost Iguana",0.699789324377881,"Lost Iguana vs Altos de Campana"
"220708_01","250607_05","Soberanía","Lost Iguana",0.654299838623701,"Lost Iguana vs Soberanía"
"220708_02","250607_05","Soberanía","Lost Iguana",0.701558504809448,"Lost Iguana vs Soberanía"
"220708_03","250607_05","Soberanía","Lost Iguana",0.691030032537199,"Lost Iguana vs Soberanía"
"220708_04","250607_05","Soberanía","Lost Iguana",0.704974008469159,"Lost Iguana vs Soberanía"
"220708_05","250607_05","Soberanía","Lost Iguana",0.835340314136126,"Lost Iguana vs Soberanía"
"220708_06","250607_05","Soberanía","Lost Iguana",0.518485893650282,"Lost Iguana vs Soberanía"
"220708_07","250607_05","Soberanía","Lost Iguana",0.746483172060737,"Lost Iguana vs Soberanía"
"220708_08","250607_05","Soberanía","Lost Iguana",0.624346541866392,"Lost Iguana vs Soberanía"
"220708_09","250607_05","Soberanía","Lost Iguana",0.888863982595517,"Lost Iguana vs Soberanía"
"220708_10","250607_05","Soberanía","Lost Iguana",0.818892956531128,"Lost Iguana vs Soberanía"
"250607_01","250607_05","Lost Iguana","Lost Iguana",0.510721441075386,"Lost Iguana vs Lost Iguana"
"250607_02","250607_05","Lost Iguana","Lost Iguana",0.686551359477359,"Lost Iguana vs Lost Iguana"
"250607_03","250607_05","Lost Iguana","Lost Iguana",0.41483739904537,"Lost Iguana vs Lost Iguana"
"250607_04","250607_05","Lost Iguana","Lost Iguana",0.532421100936568,"Lost Iguana vs Lost Iguana"
"220604_01","250607_07","Veragua","Lost Iguana",0.342958027818962,"Lost Iguana vs Veragua"
"220604_02","250607_07","Veragua","Lost Iguana",0.710092238799407,"Lost Iguana vs Veragua"
"220604_03","250607_07","Veragua","Lost Iguana",0.861432202515662,"Lost Iguana vs Veragua"
"220604_04","250607_07","Veragua","Lost Iguana",0.667194645973186,"Lost Iguana vs Veragua"
"220604_05","250607_07","Veragua","Lost Iguana",0.59281417666845,"Lost Iguana vs Veragua"
"220604_06","250607_07","Veragua","Lost Iguana",0.522443589612659,"Lost Iguana vs Veragua"
"220604_07","250607_07","Veragua","Lost Iguana",0.258562171630469,"Lost Iguana vs Veragua"
"220606_02","250607_07","Veragua","Lost Iguana",0.50500704648014,"Lost Iguana vs Veragua"
"220606_04","250607_07","Veragua","Lost Iguana",0.777232069182868,"Lost Iguana vs Veragua"
"220607_01","250607_07","Veragua","Lost Iguana",0.867300454941118,"Lost Iguana vs Veragua"
"220607_02","250607_07","Veragua","Lost Iguana",0.733739295883927,"Lost Iguana vs Veragua"
"220607_03","250607_07","Veragua","Lost Iguana",0.563417548248073,"Lost Iguana vs Veragua"
"220607_04","250607_07","Veragua","Lost Iguana",0.491227984015993,"Lost Iguana vs Veragua"
"220609_01","250607_07","Veragua","Lost Iguana",0.668836931057946,"Lost Iguana vs Veragua"
"220609_02","250607_07","Veragua","Lost Iguana",0.647549842502631,"Lost Iguana vs Veragua"
"220609_03","250607_07","Veragua","Lost Iguana",0.561504895523649,"Lost Iguana vs Veragua"
"220609_04","250607_07","Veragua","Lost Iguana",0.585429046806477,"Lost Iguana vs Veragua"
"220609_07","250607_07","Veragua","Lost Iguana",0.413021392231551,"Lost Iguana vs Veragua"
"220707_11","250607_07","Altos de Campana","Lost Iguana",0.685443641065405,"Lost Iguana vs Altos de Campana"
"220707_12","250607_07","Altos de Campana","Lost Iguana",0.831850211051243,"Lost Iguana vs Altos de Campana"
"220707_13","250607_07","Altos de Campana","Lost Iguana",0.885390741662519,"Lost Iguana vs Altos de Campana"
"220707_14","250607_07","Altos de Campana","Lost Iguana",0.684051295365002,"Lost Iguana vs Altos de Campana"
"220707_15","250607_07","Altos de Campana","Lost Iguana",0.893445532838078,"Lost Iguana vs Altos de Campana"
"220707_16","250607_07","Altos de Campana","Lost Iguana",0.67778231292517,"Lost Iguana vs Altos de Campana"
"220707_17","250607_07","Altos de Campana","Lost Iguana",0.738591714460941,"Lost Iguana vs Altos de Campana"
"220707_18","250607_07","Altos de Campana","Lost Iguana",0.670974026978486,"Lost Iguana vs Altos de Campana"
"220707_19","250607_07","Altos de Campana","Lost Iguana",0.744993660813336,"Lost Iguana vs Altos de Campana"
"220707_20","250607_07","Altos de Campana","Lost Iguana",0.70247630681852,"Lost Iguana vs Altos de Campana"
"220708_01","250607_07","Soberanía","Lost Iguana",0.618255680678231,"Lost Iguana vs Soberanía"
"220708_02","250607_07","Soberanía","Lost Iguana",0.665699478184424,"Lost Iguana vs Soberanía"
"220708_03","250607_07","Soberanía","Lost Iguana",0.650016060366206,"Lost Iguana vs Soberanía"
"220708_04","250607_07","Soberanía","Lost Iguana",0.6731279888032,"Lost Iguana vs Soberanía"
"220708_05","250607_07","Soberanía","Lost Iguana",0.8169609637985,"Lost Iguana vs Soberanía"
"220708_06","250607_07","Soberanía","Lost Iguana",0.47013474907938,"Lost Iguana vs Soberanía"
"220708_07","250607_07","Soberanía","Lost Iguana",0.690771427973128,"Lost Iguana vs Soberanía"
"220708_08","250607_07","Soberanía","Lost Iguana",0.617697317943645,"Lost Iguana vs Soberanía"
"220708_09","250607_07","Soberanía","Lost Iguana",0.82862177563546,"Lost Iguana vs Soberanía"
"220708_10","250607_07","Soberanía","Lost Iguana",0.802846258923025,"Lost Iguana vs Soberanía"
"250607_01","250607_07","Lost Iguana","Lost Iguana",0.578490924276339,"Lost Iguana vs Lost Iguana"
"250607_02","250607_07","Lost Iguana","Lost Iguana",0.642430982115418,"Lost Iguana vs Lost Iguana"
"250607_03","250607_07","Lost Iguana","Lost Iguana",0.465795348377098,"Lost Iguana vs Lost Iguana"
"250607_04","250607_07","Lost Iguana","Lost Iguana",0.505575259935866,"Lost Iguana vs Lost Iguana"
"250607_05","250607_07","Lost Iguana","Lost Iguana",0.17079216822727,"Lost Iguana vs Lost Iguana"
"220604_01","250607_08","Veragua","Lost Iguana",0.342210550959155,"Lost Iguana vs Veragua"
"220604_02","250607_08","Veragua","Lost Iguana",0.702088841570852,"Lost Iguana vs Veragua"
"220604_03","250607_08","Veragua","Lost Iguana",0.819502333866937,"Lost Iguana vs Veragua"
"220604_04","250607_08","Veragua","Lost Iguana",0.62485155732432,"Lost Iguana vs Veragua"
"220604_05","250607_08","Veragua","Lost Iguana",0.567919134050514,"Lost Iguana vs Veragua"
"220604_06","250607_08","Veragua","Lost Iguana",0.513351184961646,"Lost Iguana vs Veragua"
"220604_07","250607_08","Veragua","Lost Iguana",0.257460166988358,"Lost Iguana vs Veragua"
"220606_02","250607_08","Veragua","Lost Iguana",0.517999220291225,"Lost Iguana vs Veragua"
"220606_04","250607_08","Veragua","Lost Iguana",0.817461838245979,"Lost Iguana vs Veragua"
"220607_01","250607_08","Veragua","Lost Iguana",0.888709309112992,"Lost Iguana vs Veragua"
"220607_02","250607_08","Veragua","Lost Iguana",0.699987908615636,"Lost Iguana vs Veragua"
"220607_03","250607_08","Veragua","Lost Iguana",0.547104152669631,"Lost Iguana vs Veragua"
"220607_04","250607_08","Veragua","Lost Iguana",0.475637475339931,"Lost Iguana vs Veragua"
"220609_01","250607_08","Veragua","Lost Iguana",0.639944321684861,"Lost Iguana vs Veragua"
"220609_02","250607_08","Veragua","Lost Iguana",0.633499198545922,"Lost Iguana vs Veragua"
"220609_03","250607_08","Veragua","Lost Iguana",0.521729169490587,"Lost Iguana vs Veragua"
"220609_04","250607_08","Veragua","Lost Iguana",0.56541809475322,"Lost Iguana vs Veragua"
"220609_07","250607_08","Veragua","Lost Iguana",0.468771666422572,"Lost Iguana vs Veragua"
"220707_11","250607_08","Altos de Campana","Lost Iguana",0.690456131550287,"Lost Iguana vs Altos de Campana"
"220707_12","250607_08","Altos de Campana","Lost Iguana",0.838728613747284,"Lost Iguana vs Altos de Campana"
"220707_13","250607_08","Altos de Campana","Lost Iguana",0.894831578893078,"Lost Iguana vs Altos de Campana"
"220707_14","250607_08","Altos de Campana","Lost Iguana",0.673198287066557,"Lost Iguana vs Altos de Campana"
"220707_15","250607_08","Altos de Campana","Lost Iguana",0.894709879227728,"Lost Iguana vs Altos de Campana"
"220707_16","250607_08","Altos de Campana","Lost Iguana",0.720960315782054,"Lost Iguana vs Altos de Campana"
"220707_17","250607_08","Altos de Campana","Lost Iguana",0.732042056646242,"Lost Iguana vs Altos de Campana"
"220707_18","250607_08","Altos de Campana","Lost Iguana",0.680823497023701,"Lost Iguana vs Altos de Campana"
"220707_19","250607_08","Altos de Campana","Lost Iguana",0.76306175899682,"Lost Iguana vs Altos de Campana"
"220707_20","250607_08","Altos de Campana","Lost Iguana",0.714112886580133,"Lost Iguana vs Altos de Campana"
"220708_01","250607_08","Soberanía","Lost Iguana",0.659301800546378,"Lost Iguana vs Soberanía"
"220708_02","250607_08","Soberanía","Lost Iguana",0.716008454675391,"Lost Iguana vs Soberanía"
"220708_03","250607_08","Soberanía","Lost Iguana",0.73353163204239,"Lost Iguana vs Soberanía"
"220708_04","250607_08","Soberanía","Lost Iguana",0.715525144254707,"Lost Iguana vs Soberanía"
"220708_05","250607_08","Soberanía","Lost Iguana",0.820063545881704,"Lost Iguana vs Soberanía"
"220708_06","250607_08","Soberanía","Lost Iguana",0.534101074443361,"Lost Iguana vs Soberanía"
"220708_07","250607_08","Soberanía","Lost Iguana",0.757851456990854,"Lost Iguana vs Soberanía"
"220708_08","250607_08","Soberanía","Lost Iguana",0.627833216535464,"Lost Iguana vs Soberanía"
"220708_09","250607_08","Soberanía","Lost Iguana",0.902447714006356,"Lost Iguana vs Soberanía"
"220708_10","250607_08","Soberanía","Lost Iguana",0.826961964819268,"Lost Iguana vs Soberanía"
"250607_01","250607_08","Lost Iguana","Lost Iguana",0.511004880959022,"Lost Iguana vs Lost Iguana"
"250607_02","250607_08","Lost Iguana","Lost Iguana",0.652919783377826,"Lost Iguana vs Lost Iguana"
"250607_03","250607_08","Lost Iguana","Lost Iguana",0.3988981070554,"Lost Iguana vs Lost Iguana"
"250607_04","250607_08","Lost Iguana","Lost Iguana",0.535234616619165,"Lost Iguana vs Lost Iguana"
"250607_05","250607_08","Lost Iguana","Lost Iguana",0.119345378133584,"Lost Iguana vs Lost Iguana"
"250607_07","250607_08","Lost Iguana","Lost Iguana",0.174386070464681,"Lost Iguana vs Lost Iguana"
"220604_01","250607_09","Veragua","Lost Iguana",0.353255232326363,"Lost Iguana vs Veragua"
"220604_02","250607_09","Veragua","Lost Iguana",0.705763195990424,"Lost Iguana vs Veragua"
"220604_03","250607_09","Veragua","Lost Iguana",0.831282866774644,"Lost Iguana vs Veragua"
"220604_04","250607_09","Veragua","Lost Iguana",0.672748826393348,"Lost Iguana vs Veragua"
"220604_05","250607_09","Veragua","Lost Iguana",0.525057523811736,"Lost Iguana vs Veragua"
"220604_06","250607_09","Veragua","Lost Iguana",0.527260664847943,"Lost Iguana vs Veragua"
"220604_07","250607_09","Veragua","Lost Iguana",0.384699580301754,"Lost Iguana vs Veragua"
"220606_02","250607_09","Veragua","Lost Iguana",0.374851624283448,"Lost Iguana vs Veragua"
"220606_04","250607_09","Veragua","Lost Iguana",0.828664028164086,"Lost Iguana vs Veragua"
"220607_01","250607_09","Veragua","Lost Iguana",0.904398633285189,"Lost Iguana vs Veragua"
"220607_02","250607_09","Veragua","Lost Iguana",0.720742540881858,"Lost Iguana vs Veragua"
"220607_03","250607_09","Veragua","Lost Iguana",0.571424643504023,"Lost Iguana vs Veragua"
"220607_04","250607_09","Veragua","Lost Iguana",0.505792407525751,"Lost Iguana vs Veragua"
"220609_01","250607_09","Veragua","Lost Iguana",0.66454839617683,"Lost Iguana vs Veragua"
"220609_02","250607_09","Veragua","Lost Iguana",0.651706603271064,"Lost Iguana vs Veragua"
"220609_03","250607_09","Veragua","Lost Iguana",0.592811870858989,"Lost Iguana vs Veragua"
"220609_04","250607_09","Veragua","Lost Iguana",0.58576577968203,"Lost Iguana vs Veragua"
"220609_07","250607_09","Veragua","Lost Iguana",0.479328309065035,"Lost Iguana vs Veragua"
"220707_11","250607_09","Altos de Campana","Lost Iguana",0.714140296963498,"Lost Iguana vs Altos de Campana"
"220707_12","250607_09","Altos de Campana","Lost Iguana",0.834759352492213,"Lost Iguana vs Altos de Campana"
"220707_13","250607_09","Altos de Campana","Lost Iguana",0.655761806056833,"Lost Iguana vs Altos de Campana"
"220707_14","250607_09","Altos de Campana","Lost Iguana",0.681286232876913,"Lost Iguana vs Altos de Campana"
"220707_15","250607_09","Altos de Campana","Lost Iguana",0.934486344704635,"Lost Iguana vs Altos de Campana"
"220707_16","250607_09","Altos de Campana","Lost Iguana",0.605323196669382,"Lost Iguana vs Altos de Campana"
"220707_17","250607_09","Altos de Campana","Lost Iguana",0.775956863859302,"Lost Iguana vs Altos de Campana"
"220707_18","250607_09","Altos de Campana","Lost Iguana",0.682066988650798,"Lost Iguana vs Altos de Campana"
"220707_19","250607_09","Altos de Campana","Lost Iguana",0.768374326836794,"Lost Iguana vs Altos de Campana"
"220707_20","250607_09","Altos de Campana","Lost Iguana",0.736616390803877,"Lost Iguana vs Altos de Campana"
"220708_01","250607_09","Soberanía","Lost Iguana",0.71654357481754,"Lost Iguana vs Soberanía"
"220708_02","250607_09","Soberanía","Lost Iguana",0.706520760384733,"Lost Iguana vs Soberanía"
"220708_03","250607_09","Soberanía","Lost Iguana",0.717907589266024,"Lost Iguana vs Soberanía"
"220708_04","250607_09","Soberanía","Lost Iguana",0.712455858051323,"Lost Iguana vs Soberanía"
"220708_05","250607_09","Soberanía","Lost Iguana",0.892240804060801,"Lost Iguana vs Soberanía"
"220708_06","250607_09","Soberanía","Lost Iguana",0.527588523162011,"Lost Iguana vs Soberanía"
"220708_07","250607_09","Soberanía","Lost Iguana",0.772049361890638,"Lost Iguana vs Soberanía"
"220708_08","250607_09","Soberanía","Lost Iguana",0.694457229774755,"Lost Iguana vs Soberanía"
"220708_09","250607_09","Soberanía","Lost Iguana",0.914507087052326,"Lost Iguana vs Soberanía"
"220708_10","250607_09","Soberanía","Lost Iguana",0.838297667599324,"Lost Iguana vs Soberanía"
"250607_01","250607_09","Lost Iguana","Lost Iguana",0.423918983382445,"Lost Iguana vs Lost Iguana"
"250607_02","250607_09","Lost Iguana","Lost Iguana",0.629451748677167,"Lost Iguana vs Lost Iguana"
"250607_03","250607_09","Lost Iguana","Lost Iguana",0.456659269163203,"Lost Iguana vs Lost Iguana"
"250607_04","250607_09","Lost Iguana","Lost Iguana",0.56430022511096,"Lost Iguana vs Lost Iguana"
"250607_05","250607_09","Lost Iguana","Lost Iguana",0.291408381228028,"Lost Iguana vs Lost Iguana"
"250607_07","250607_09","Lost Iguana","Lost Iguana",0.290738986534529,"Lost Iguana vs Lost Iguana"
"250607_08","250607_09","Lost Iguana","Lost Iguana",0.262575209249266,"Lost Iguana vs Lost Iguana"
"220604_01","250607_10","Veragua","Lost Iguana",0.626628084278912,"Lost Iguana vs Veragua"
"220604_02","250607_10","Veragua","Lost Iguana",0.425514090433435,"Lost Iguana vs Veragua"
"220604_03","250607_10","Veragua","Lost Iguana",0.627727378660072,"Lost Iguana vs Veragua"
"220604_04","250607_10","Veragua","Lost Iguana",0.603974173455769,"Lost Iguana vs Veragua"
"220604_05","250607_10","Veragua","Lost Iguana",0.642647692373338,"Lost Iguana vs Veragua"
"220604_06","250607_10","Veragua","Lost Iguana",0.568057376043215,"Lost Iguana vs Veragua"
"220604_07","250607_10","Veragua","Lost Iguana",0.789062551365439,"Lost Iguana vs Veragua"
"220606_02","250607_10","Veragua","Lost Iguana",0.681740078399709,"Lost Iguana vs Veragua"
"220606_04","250607_10","Veragua","Lost Iguana",0.858022802772839,"Lost Iguana vs Veragua"
"220607_01","250607_10","Veragua","Lost Iguana",0.933571398581044,"Lost Iguana vs Veragua"
"220607_02","250607_10","Veragua","Lost Iguana",0.522066253541313,"Lost Iguana vs Veragua"
"220607_03","250607_10","Veragua","Lost Iguana",0.675534888186252,"Lost Iguana vs Veragua"
"220607_04","250607_10","Veragua","Lost Iguana",0.687125051300075,"Lost Iguana vs Veragua"
"220609_01","250607_10","Veragua","Lost Iguana",0.472655660266932,"Lost Iguana vs Veragua"
"220609_02","250607_10","Veragua","Lost Iguana",0.588648398288449,"Lost Iguana vs Veragua"
"220609_03","250607_10","Veragua","Lost Iguana",0.634776424802347,"Lost Iguana vs Veragua"
"220609_04","250607_10","Veragua","Lost Iguana",0.585284625986767,"Lost Iguana vs Veragua"
"220609_07","250607_10","Veragua","Lost Iguana",0.873477340300759,"Lost Iguana vs Veragua"
"220707_11","250607_10","Altos de Campana","Lost Iguana",0.715745305867946,"Lost Iguana vs Altos de Campana"
"220707_12","250607_10","Altos de Campana","Lost Iguana",0.747653102550943,"Lost Iguana vs Altos de Campana"
"220707_13","250607_10","Altos de Campana","Lost Iguana",0.941373861569634,"Lost Iguana vs Altos de Campana"
"220707_14","250607_10","Altos de Campana","Lost Iguana",0.702806721470252,"Lost Iguana vs Altos de Campana"
"220707_15","250607_10","Altos de Campana","Lost Iguana",0.773689489704758,"Lost Iguana vs Altos de Campana"
"220707_16","250607_10","Altos de Campana","Lost Iguana",0.861369057745015,"Lost Iguana vs Altos de Campana"
"220707_17","250607_10","Altos de Campana","Lost Iguana",0.500666453153046,"Lost Iguana vs Altos de Campana"
"220707_18","250607_10","Altos de Campana","Lost Iguana",0.815371478686536,"Lost Iguana vs Altos de Campana"
"220707_19","250607_10","Altos de Campana","Lost Iguana",0.834180206250056,"Lost Iguana vs Altos de Campana"
"220707_20","250607_10","Altos de Campana","Lost Iguana",0.862564767863618,"Lost Iguana vs Altos de Campana"
"220708_01","250607_10","Soberanía","Lost Iguana",0.755268581601426,"Lost Iguana vs Soberanía"
"220708_02","250607_10","Soberanía","Lost Iguana",0.895760037278527,"Lost Iguana vs Soberanía"
"220708_03","250607_10","Soberanía","Lost Iguana",0.910188256063402,"Lost Iguana vs Soberanía"
"220708_04","250607_10","Soberanía","Lost Iguana",0.82550533278521,"Lost Iguana vs Soberanía"
"220708_05","250607_10","Soberanía","Lost Iguana",0.841783000869803,"Lost Iguana vs Soberanía"
"220708_06","250607_10","Soberanía","Lost Iguana",0.818651512973043,"Lost Iguana vs Soberanía"
"220708_07","250607_10","Soberanía","Lost Iguana",0.89937135446004,"Lost Iguana vs Soberanía"
"220708_08","250607_10","Soberanía","Lost Iguana",0.819662733259353,"Lost Iguana vs Soberanía"
"220708_09","250607_10","Soberanía","Lost Iguana",0.916978146110382,"Lost Iguana vs Soberanía"
"220708_10","250607_10","Soberanía","Lost Iguana",0.806233533959881,"Lost Iguana vs Soberanía"
"250607_01","250607_10","Lost Iguana","Lost Iguana",0.322523818231313,"Lost Iguana vs Lost Iguana"
"250607_02","250607_10","Lost Iguana","Lost Iguana",0.792284550545711,"Lost Iguana vs Lost Iguana"
"250607_03","250607_10","Lost Iguana","Lost Iguana",0.381925801768959,"Lost Iguana vs Lost Iguana"
"250607_04","250607_10","Lost Iguana","Lost Iguana",0.810445487683516,"Lost Iguana vs Lost Iguana"
"250607_05","250607_10","Lost Iguana","Lost Iguana",0.619772970517637,"Lost Iguana vs Lost Iguana"
"250607_07","250607_10","Lost Iguana","Lost Iguana",0.699602762194451,"Lost Iguana vs Lost Iguana"
"250607_08","250607_10","Lost Iguana","Lost Iguana",0.646904992288891,"Lost Iguana vs Lost Iguana"
"250607_09","250607_10","Lost Iguana","Lost Iguana",0.698335157950294,"Lost Iguana vs Lost Iguana"
