"kw.ep","kw.eBH","glm.ep","glm.eBH","taxon"
0.230846733840936,0.352668922066299,0.251330473359856,0.369813930026133,"Anaeromyxobacter"
0.498521635178798,0.617369061754945,0.514618074967118,0.628186763986072,"Tundrisphaera"
0.356387554824664,0.487349716385498,0.35646795022688,0.480299777409845,"Unclassified_Parachlamydiaceae"
0.195320537107657,0.296803570901801,0.199370796919119,0.299040486587909,"Unclassified_Ardenticatenaceae"
0.215461189130664,0.342834113620851,0.265991965626004,0.386370724663509,"Chthonomonas"
0.507547672338417,0.623114343024787,0.572503530403375,0.681303979816021,"Unclassified_A4b"
0.317753435314666,0.448692802143698,0.315976432216846,0.449329309386783,"Unclassified_Saprospiraceae"
0.575623739687759,0.67382558021411,0.555426054426146,0.660569046818712,"Unclassified_Tepidisphaeraceae"
0.304545980941996,0.430887681441443,0.341062110530109,0.467395447239689,"Coxiella"
0.0179566981256953,0.0568862624746763,0.01219114914248,0.0440049839339233,"Unclassified_Pirellulaceae"
0.687397212488483,0.76589273624267,0.634984941185611,0.729086763901729,"Pir4 lineage"
0.275489541781256,0.400571316726491,0.281297250845364,0.401588088289195,"JGI 0001001-H03"
0.314449227334105,0.440318078813077,0.329799989036464,0.457523614644314,"Aquicella"
0.0114121209344341,0.0413348525514428,0.0299330785347716,0.0744470987592936,"Unclassified_Oligoflexaceae"
0.675209242883735,0.754518869084097,0.579143710151704,0.682734599851538,"Unclassified_Verrucomicrobiaceae"
0.284869614288804,0.397960073049854,0.301541956792538,0.411637967595557,"Unclassified_AKYH767"
0.538055430276982,0.638192605220438,0.509850813691964,0.616891605637431,"Unclassified_NS9 marine group"
0.107826265991477,0.209165023398413,0.158643254591793,0.263554467939105,"Unclassified_KD3-93"
0.592540330659446,0.687389777593169,0.560348258353607,0.661288774948859,"Prosthecobacter"
0.00986993075397497,0.0369960690505623,0.0265360172463242,0.0668600464264935,"Unclassified_Diplorickettsiaceae"
0.358784741604124,0.479293351410319,0.365966785694173,0.487269133849853,"Unclassified_LWQ8"
0.429505320959233,0.543469345039243,0.419334288490132,0.533011990124098,"Candidatus Protochlamydia"
