"","220604_01","220604_02","220604_03","220604_04","220604_05","220604_06","220604_07","220606_02","220606_04","220607_01","220607_02","220607_03","220607_04","220609_01","220609_02","220609_03","220609_04","220609_07","220707_11","220707_12","220707_13","220707_14","220707_15","220707_16","220707_17","220707_18","220707_19","220707_20","220708_01","220708_02","220708_03","220708_04","220708_05","220708_06","220708_07","220708_08","220708_09","220708_10","250607_01","250607_02","250607_03","250607_04","250607_05","250607_07","250607_08","250607_09","250607_10"
"220708_03",0.524919914802596,0.612379116658742,0.77883809316207,0.663714435304823,0.61422972526129,0.560669143331769,0.449470861061411,0.554316567871303,0.801106815435782,0.525732156079538,0.715595888457089,0.451649623725564,0.495944661152823,0.833960570353955,0.54802060478892,0.502157707431554,0.604467457050046,0.660559137416029,0.500533395923265,0.469941049784941,0.394220354882525,0.449868192269325,0.552407877512276,0.547763344666739,0.534395251897888,0.476201067968032,0.583647737991514,0.516275189446688,0.4714415061211,0.23637573236933,0,0.384346657511507,0.450005314052762,0.334184026532607,0.376240691517415,0.423446432241915,0.355888391234073,0.857485610307777,0.631610608715997,0.618690219289241,0.485884996995193,0.708880272513145,0.612301863652982,0.696520573869672,0.573592542057273,0.647522232827535,0.761308765569201
"220708_04",0.559553735398428,0.633100903118441,0.792081872746496,0.645964942787902,0.592125217490659,0.571902304165223,0.493093035449108,0.502470521906736,0.730701937620463,0.615777933154519,0.648638748296593,0.53834582303564,0.578751012737326,0.751388482554205,0.506323796321627,0.588310407592817,0.588451536041026,0.638193921768211,0.52935417935259,0.604324434199668,0.46895125774175,0.485950027854685,0.636141489657113,0.619217292541691,0.577645668285274,0.547625007396539,0.601505868967013,0.558980577686212,0.508773635574399,0.273552854397869,0.384346657511507,0,0.474065687816878,0.384772587226823,0.430979345342801,0.487526196189909,0.481307140604515,0.86843594664031,0.675619584045813,0.653315428898711,0.580795322944707,0.807585528042518,0.632910286491413,0.648822733758399,0.629347917073829,0.682693802648764,0.778630402043602
"220708_05",0.656228899176416,0.713152809484795,0.824439318425408,0.7634077570565,0.694272652057002,0.683849584530623,0.620399043948433,0.656466587296125,0.812793815128351,0.646279093918072,0.752614667182699,0.608618461795922,0.694398633109733,0.852509715853055,0.598764419644218,0.677931197450307,0.709349285979128,0.704998824065033,0.604626742869045,0.636266531991296,0.43485142347503,0.566679993485136,0.608722503961517,0.69008278820609,0.626065745489373,0.612629636507359,0.581390330189241,0.61401418844801,0.587424945655412,0.38874170019617,0.450005314052762,0.474065687816878,0,0.421516376933397,0.518962955330188,0.449992595021449,0.437620777727672,0.874416280628767,0.76493505502636,0.759228425671527,0.667968247874321,0.80851325611768,0.744015583960443,0.76367942922075,0.717590829981316,0.765815514053188,0.776239782018397
"220708_06",0.523974930761192,0.559938748222882,0.793871165535554,0.683591162460568,0.606129011746612,0.561063159009726,0.49063923965971,0.541071021618649,0.746023661536757,0.624663729911609,0.696780120894012,0.501666883524401,0.495739521198267,0.776370375395379,0.526899252543816,0.506787211621505,0.630328225651338,0.676691156938823,0.524982408083748,0.575616521371636,0.407443840973087,0.503218175800599,0.57557853303814,0.659255745434187,0.603257373880416,0.575253805688334,0.623936478788806,0.576192032004762,0.504254136521318,0.283448865813268,0.334184026532607,0.384772587226823,0.421516376933397,0,0.487259585228616,0.467096435772011,0.397942619873777,0.859494161212369,0.520619806063825,0.451006147808438,0.42832476284377,0.578154150183001,0.4834909701064,0.660217489077359,0.403621218788894,0.437251140030709,0.743808066709538
"220708_07",0.623586355654901,0.718186871705856,0.729401466758123,0.654233714852392,0.632625953839458,0.59546587765096,0.45730697432604,0.456203387125689,0.755026510823258,0.530985474954617,0.6490981533713,0.430016018319648,0.554476065935551,0.821201206293604,0.417441634145551,0.605361803505779,0.52136971285619,0.513954076661217,0.415631375479268,0.479902402282026,0.329542722622714,0.337588992171795,0.570095850691408,0.458191758662997,0.475892022931187,0.433523191285429,0.490362780189037,0.371109499247187,0.415790009004574,0.423658509239458,0.376240691517415,0.430979345342801,0.518962955330188,0.487259585228616,0,0.31702291600561,0.331104693115321,0.818731021243784,0.745632764865318,0.716488002444932,0.564239511626274,0.828716429988255,0.762032506238384,0.648618866060546,0.682089010802614,0.757194444877701,0.787573150563884
"220708_08",0.669617275413686,0.746070287101752,0.744162021838965,0.658842876964257,0.664033089097109,0.64620491823802,0.488213552472426,0.4745038249226,0.785383087220768,0.572004990117774,0.708302317909143,0.458735772474093,0.58703515133691,0.837867806647333,0.462473278905933,0.622078240151639,0.494693112140901,0.579564897459029,0.451029340415869,0.486197981034579,0.26961828338574,0.406998487157547,0.605003070708029,0.455294528852637,0.46451461359123,0.451755683059371,0.552845578388018,0.371951413437625,0.394696736135493,0.431690055356368,0.423446432241915,0.487526196189909,0.449992595021449,0.467096435772011,0.31702291600561,0,0.282881132845363,0.822841491392615,0.770672972243208,0.775005996891951,0.593397557294261,0.866435550616295,0.79990185745432,0.679925283383015,0.701185340161637,0.786629105897783,0.808279572104624
"220708_09",0.618039992330588,0.69074058854611,0.749867798969058,0.704349850570708,0.649147274869943,0.599878569270556,0.478572487820538,0.534513527318026,0.822013741816472,0.59187876064874,0.725040521289338,0.440343534564749,0.574230186068535,0.865320433925251,0.471872204553319,0.592920474688378,0.562421016843147,0.603138780404408,0.440502930626136,0.459515651244736,0.275526363746298,0.395833597845195,0.528946054869199,0.538970781368738,0.511711680922693,0.459005682683592,0.501692090803862,0.382299406562948,0.406929423431637,0.373216492695964,0.355888391234073,0.481307140604515,0.437620777727672,0.397942619873777,0.331104693115321,0.282881132845363,0,0.82191156594992,0.716719552028367,0.706645343867387,0.55370645655856,0.794410571735493,0.733752978972677,0.67166809343694,0.650184034599303,0.722534801026197,0.783968497113828
"220708_10",0.863204559134686,0.868374917514648,0.71664623278683,0.823684690823356,0.820104190342603,0.83331836173535,0.826272132398661,0.805237162046454,0.866075996296741,0.865225403779527,0.868073989299019,0.821516036731199,0.83800255594182,0.867480038314438,0.874234206541955,0.812983795186445,0.828021859612311,0.842725849558411,0.83784309723154,0.836546353589401,0.845293916379462,0.84053190322152,0.871685007544254,0.855501039542879,0.857924191421879,0.856976405992568,0.845072517469597,0.842496985715919,0.807726474358101,0.874375329091191,0.857485610307777,0.86843594664031,0.874416280628767,0.859494161212369,0.818731021243784,0.822841491392615,0.82191156594992,0,0.788104746947076,0.833052603323067,0.828364931970787,0.9569220932985,0.90529091314285,0.788295256947541,0.817224459297658,0.853536925223021,0.801428983739992
"250607_01",0.532481069257075,0.548196581450428,0.814540352075285,0.657185391572109,0.621623664683012,0.613470928134447,0.597327610235654,0.657975822397873,0.757829095580896,0.780201093050454,0.79066574403451,0.655352857690794,0.516359845385413,0.721607550075853,0.759573170039447,0.521993947816882,0.721292850739862,0.767069430187306,0.692912147498943,0.702002751254205,0.747179544348149,0.718272438442759,0.711918955348252,0.816509522823356,0.81190017906072,0.763039326953788,0.785234250004088,0.802422673153075,0.633231450414329,0.632637283543741,0.631610608715997,0.675619584045813,0.76493505502636,0.520619806063825,0.745632764865318,0.770672972243208,0.716719552028367,0.788104746947076,0,0.446463724211069,0.352448821482138,0.639482930304129,0.558737059450109,0.585199700967318,0.386266626895507,0.360245326951841,0.460023264086665
"250607_02",0.592391243181435,0.616991359303871,0.829311824292319,0.710177329001431,0.673890422043566,0.630037973451198,0.636660937376261,0.708946199413223,0.799611007015013,0.781503620623805,0.81321367694929,0.646385788973829,0.572297074939828,0.797798381149857,0.748843565600051,0.566528817342009,0.757141596294852,0.788369861346427,0.694821019410718,0.693684806461912,0.740605835319348,0.717714402490992,0.691428530592379,0.80981621654241,0.802584016634994,0.749594395571489,0.769679786067002,0.797828404836917,0.650880064275322,0.595768552955485,0.618690219289241,0.653315428898711,0.759228425671527,0.451006147808438,0.716488002444932,0.775005996891951,0.706645343867387,0.833052603323067,0.446463724211069,0,0.475389948684573,0.414596685364804,0.349856592513362,0.630206180416445,0.332173117008747,0.339058775654263,0.667489745328919
"250607_03",0.472671674498085,0.539504032089906,0.80036472121613,0.605924794518745,0.5818007454053,0.533089957302349,0.434276996709042,0.537532799472303,0.761808461818101,0.604176410093832,0.687794659871246,0.437803903049135,0.421039299838828,0.73299579226824,0.625597132905442,0.478677034254725,0.56850620811012,0.649599851531688,0.533657151816769,0.500353161093194,0.575433959589257,0.535218200210907,0.590370405440015,0.599144645475966,0.624106175360697,0.567416295252305,0.660230188686026,0.585953548258987,0.479174650862032,0.499760500185422,0.485884996995193,0.580795322944707,0.667968247874321,0.42832476284377,0.564239511626274,0.593397557294261,0.55370645655856,0.828364931970787,0.352448821482138,0.475389948684573,0,0.636581707477064,0.510343344025463,0.569124203680785,0.35233451504804,0.443398861224237,0.617241162019566
"250607_04",0.734251152584824,0.734767290171145,0.967942724536666,0.860316773397086,0.819377209189207,0.790303097110173,0.773720648462545,0.87555986206469,0.89785497015075,0.845346667277923,0.94766015596333,0.767633058256309,0.701797119961115,0.915696831959849,0.857003022911213,0.720326324659146,0.882230439716496,0.877502600628241,0.809779749251732,0.79086657894878,0.824943275965008,0.82287316849539,0.773348532732766,0.900279537019152,0.894479516362322,0.84365390803765,0.848904213567363,0.872844393274688,0.791005441786268,0.708880000315952,0.708880272513145,0.807585528042518,0.80851325611768,0.578154150183001,0.828716429988255,0.866435550616295,0.794410571735493,0.9569220932985,0.639482930304129,0.414596685364804,0.636581707477064,0,0.274491104743157,0.822727170760323,0.511403767580143,0.52630691556306,0.795876582141859
"250607_05",0.617244029095269,0.626063577309257,0.893544170608177,0.758310454116121,0.710426393554281,0.676633003647205,0.656574369965796,0.741687695998944,0.82734740994874,0.779886297100281,0.840487544477921,0.666456405637024,0.593276183005965,0.822258530580191,0.771318303363832,0.602853013864141,0.78901984421216,0.776673416606074,0.718776589573197,0.724748312939626,0.766631303414327,0.727809593954823,0.70719335845862,0.829588342740948,0.827435256345606,0.773821813829537,0.784264676114703,0.811020199447096,0.701578937957879,0.5529311452796,0.612301863652982,0.632910286491413,0.744015583960443,0.4834909701064,0.762032506238384,0.79990185745432,0.733752978972677,0.90529091314285,0.558737059450109,0.349856592513362,0.510343344025463,0.274491104743157,0,0.725023114774942,0.402779388614319,0.440908661076438,0.753136455377886
"250607_07",0.583334177698448,0.655883596063535,0.61607887667749,0.607486833132585,0.614272303041722,0.535708601426283,0.591120111593982,0.581461948343461,0.718206830814294,0.733635501163719,0.72987311519857,0.632528784634095,0.558271204916122,0.72937726972704,0.649871860628696,0.607619219561491,0.63132705833904,0.715235015112753,0.646450146753402,0.688886657532014,0.690922874252305,0.651959795591369,0.728770686949479,0.718393589291296,0.728275500074429,0.691621786399036,0.698388861254575,0.666414569338482,0.570727928885832,0.706744631315603,0.696520573869672,0.648822733758399,0.76367942922075,0.660217489077359,0.648618866060546,0.679925283383015,0.67166809343694,0.788295256947541,0.585199700967318,0.630206180416445,0.569124203680785,0.822727170760323,0.725023114774942,0,0.501606562916647,0.585048211851761,0.719127189161909
"250607_08",0.486906380882348,0.539939432090917,0.842794716685993,0.631764029315432,0.596571445051735,0.54353552546406,0.541589016457608,0.602067438386839,0.742657326479604,0.726581036928644,0.747862641191609,0.585244179047642,0.390137809941928,0.724374614264805,0.715453062015695,0.486134815751764,0.666859219253981,0.729768246123465,0.627143330965714,0.636298151488276,0.681864652850649,0.648437374896251,0.659965541460561,0.744716803764495,0.743664666451153,0.691353095776933,0.732412806788739,0.727541352137885,0.569346895728056,0.576907895967919,0.573592542057273,0.629347917073829,0.717590829981316,0.403621218788894,0.682089010802614,0.701185340161637,0.650184034599303,0.817224459297658,0.386266626895507,0.332173117008747,0.35233451504804,0.511403767580143,0.402779388614319,0.501606562916647,0,0.266714486590791,0.6651609118818
"250607_09",0.532536690798369,0.576530656971426,0.877120744767495,0.698640644915929,0.649236352477744,0.616027088329659,0.608116390041503,0.667148695421318,0.769387225555394,0.785531482515136,0.801554576359872,0.650333019307859,0.502339344037935,0.75673035442654,0.759787138469868,0.549185571803783,0.732344386832936,0.764949212045573,0.683724625776895,0.703325302088865,0.747629065476515,0.716050612083547,0.714119002235052,0.813229190360924,0.811808058689678,0.760476618260405,0.776563144092967,0.796393274123961,0.647967118254434,0.631812568124514,0.647522232827535,0.682693802648764,0.765815514053188,0.437251140030709,0.757194444877701,0.786629105897783,0.722534801026197,0.853536925223021,0.360245326951841,0.339058775654263,0.443398861224237,0.52630691556306,0.440908661076438,0.585048211851761,0.266714486590791,0,0.672977551501636
"250607_10",0.723499624412308,0.711916962147392,0.779294679026198,0.760181392890223,0.725767564611176,0.729591387304429,0.739763562587975,0.782741122961407,0.841008231420808,0.809080976599596,0.882368425676633,0.743879964015614,0.745517067287323,0.81419726080451,0.818529549772362,0.716237831450809,0.815152842968856,0.831679345886979,0.760058206573828,0.770676991082665,0.780713557667141,0.774815840730501,0.785870410266511,0.852398278259485,0.845606926620704,0.796957556400851,0.811518559274746,0.826921459867366,0.736344628995787,0.762756443276156,0.761308765569201,0.778630402043602,0.776239782018397,0.743808066709538,0.787573150563884,0.808279572104624,0.783968497113828,0.801428983739992,0.460023264086665,0.667489745328919,0.617241162019566,0.795876582141859,0.753136455377886,0.719127189161909,0.6651609118818,0.672977551501636,0
