"Community","Genus","Site_1","Site_2","KS_distance"
"Whole community","LD29","Lost Iguana","Altos de Campana",0.788888888888889
"Whole community","Unclassified_Caulobacteraceae","Lost Iguana","Altos de Campana",0.9
"Whole community","Nocardioides","Lost Iguana","Altos de Campana",0.788888888888889
"Whole community","Clostridium sensu stricto 10","Lost Iguana","Altos de Campana",0.677777777777778
"Whole community","Terriglobus","Lost Iguana","Altos de Campana",0.3
"Whole community","Conexibacter","Lost Iguana","Altos de Campana",1
"Whole community","Loriellopsis LF-B5","Lost Iguana","Altos de Campana",0.588888888888889
"Whole community","Streptomyces","Lost Iguana","Altos de Campana",0.388888888888889
"Whole community","Parafilimonas","Lost Iguana","Altos de Campana",0.677777777777778
"Whole community","Aridibacter","Lost Iguana","Altos de Campana",0.588888888888889
"Whole community","Devosia","Lost Iguana","Altos de Campana",0.688888888888889
"Whole community","Bacillus","Lost Iguana","Altos de Campana",0.666666666666667
"Whole community","Quadrisphaera","Lost Iguana","Altos de Campana",0.288888888888889
"Whole community","Brachybacterium","Lost Iguana","Altos de Campana",0.9
"Whole community","Actinoplanes","Lost Iguana","Altos de Campana",1
"Whole community","Flavobacterium","Lost Iguana","Altos de Campana",0.366666666666667
"Whole community","Rothia","Lost Iguana","Altos de Campana",0.4
"Whole community","Tumebacillus","Lost Iguana","Altos de Campana",0.677777777777778
"Whole community","Rubrobacter","Lost Iguana","Altos de Campana",0.111111111111111
"Whole community","Haemophilus","Lost Iguana","Altos de Campana",0.4
"Whole community","Brevibacterium","Lost Iguana","Altos de Campana",1
"Whole community","Psychroglaciecola","Lost Iguana","Altos de Campana",0.888888888888889
"Whole community","Unclassified_Kineosporiaceae","Lost Iguana","Altos de Campana",0.8
"Whole community","Candidatus Udaeobacter","Lost Iguana","Altos de Campana",0.9
"Whole community","Candidatus Megaira","Lost Iguana","Altos de Campana",0.388888888888889
"Whole community","Actinomyces","Lost Iguana","Altos de Campana",0.4
"Whole community","Blastocatella","Lost Iguana","Altos de Campana",0.366666666666667
"Whole community","Niabella","Lost Iguana","Altos de Campana",0.4
"Whole community","Neorhizobium","Lost Iguana","Altos de Campana",0.188888888888889
"Whole community","Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium","Lost Iguana","Altos de Campana",0.455555555555556
"Whole community","Tianweitania","Lost Iguana","Altos de Campana",0.788888888888889
"Whole community","Hephaestia","Lost Iguana","Altos de Campana",0.488888888888889
"Whole community","Kineococcus","Lost Iguana","Altos de Campana",0.4
"Whole community","Qipengyuania","Lost Iguana","Altos de Campana",0.388888888888889
"Whole community","IheB3-7","Lost Iguana","Altos de Campana",0.355555555555556
"Whole community","Gemella","Lost Iguana","Altos de Campana",0.6
"Whole community","Unclassified_Sphingomonadaceae","Lost Iguana","Altos de Campana",0.488888888888889
"Whole community","Mucilaginibacter","Lost Iguana","Altos de Campana",0.444444444444444
"Whole community","Unclassified_Microbacteriaceae","Lost Iguana","Altos de Campana",0.7
"Whole community","FFCH7168","Lost Iguana","Altos de Campana",0.888888888888889
"Whole community","Enhydrobacter","Lost Iguana","Altos de Campana",1
"Whole community","Sphingobium","Lost Iguana","Altos de Campana",0.566666666666667
"Whole community","Luteibacter","Lost Iguana","Altos de Campana",0.588888888888889
"Whole community","Klenkia","Lost Iguana","Altos de Campana",0.1
"Whole community","Edaphobacter","Lost Iguana","Altos de Campana",0.9
"Whole community","Sphingoaurantiacus","Lost Iguana","Altos de Campana",0.7
"Whole community","Methylopila","Lost Iguana","Altos de Campana",0.388888888888889
"Whole community","Unclassified_Chitinophagaceae","Lost Iguana","Altos de Campana",0.477777777777778
"Whole community","Peptoniphilus","Lost Iguana","Altos de Campana",0.444444444444444
"Whole community","Kribbella","Lost Iguana","Altos de Campana",0.4
"Whole community","Marmoricola","Lost Iguana","Altos de Campana",0.9
"Whole community","Achromobacter","Lost Iguana","Altos de Campana",0.333333333333333
"Whole community","Unclassified_Simkaniaceae","Lost Iguana","Altos de Campana",0.233333333333333
"Whole community","Cytophaga","Lost Iguana","Altos de Campana",0.477777777777778
"Whole community","Unclassified_Acetobacteraceae","Lost Iguana","Altos de Campana",0.9
"Whole community","Bosea","Lost Iguana","Altos de Campana",0.566666666666667
"Whole community","Rhizorhapis","Lost Iguana","Altos de Campana",0.5
"Whole community","Sediminibacterium","Lost Iguana","Altos de Campana",0.577777777777778
"Whole community","Micromonospora","Lost Iguana","Altos de Campana",0.5
"Whole community","Unclassified_Micropepsaceae","Lost Iguana","Altos de Campana",0.888888888888889
"Whole community","Unclassified_Nocardioidaceae","Lost Iguana","Altos de Campana",0.6
"Whole community","Cellulomonas","Lost Iguana","Altos de Campana",0.111111111111111
"Whole community","Rhodococcus","Lost Iguana","Altos de Campana",0.366666666666667
"Whole community","Scytonema VB-61278","Lost Iguana","Altos de Campana",0.777777777777778
"Whole community","Kineosporia","Lost Iguana","Altos de Campana",0.788888888888889
"Whole community","Granulicella","Lost Iguana","Altos de Campana",0.5
"Whole community","Unclassified_Xanthobacteraceae","Lost Iguana","Altos de Campana",0.7
"Whole community","Flexivirga","Lost Iguana","Altos de Campana",0.4
"Whole community","Truepera","Lost Iguana","Altos de Campana",0.288888888888889
"Whole community","Solirubrobacter","Lost Iguana","Altos de Campana",0.7
"Whole community","Aetokthonos AEL04","Lost Iguana","Altos de Campana",0.5
"Whole community","Anaerococcus","Lost Iguana","Altos de Campana",0.344444444444444
"Whole community","Labrys","Lost Iguana","Altos de Campana",0.788888888888889
"Whole community","Unclassified_BIrii41","Lost Iguana","Altos de Campana",0.8
"Whole community","Thermoanaerobacterium","Lost Iguana","Altos de Campana",0.366666666666667
"Whole community","Unclassified_Comamonadaceae","Lost Iguana","Altos de Campana",0.388888888888889
"Whole community","Brevundimonas","Lost Iguana","Altos de Campana",0.666666666666667
"Whole community","Finegoldia","Lost Iguana","Altos de Campana",0.666666666666667
"Whole community","Acidiphilium","Lost Iguana","Altos de Campana",0.788888888888889
"Whole community","Paracoccus","Lost Iguana","Altos de Campana",0.666666666666667
"Whole community","Acidibacter","Lost Iguana","Altos de Campana",1
"Whole community","Dactylosporangium","Lost Iguana","Altos de Campana",0.7
"Whole community","Burkholderia-Caballeronia-Paraburkholderia","Lost Iguana","Altos de Campana",0.4
"Whole community","Pseudorhizobium","Lost Iguana","Altos de Campana",0.222222222222222
"Whole community","Novosphingobium","Lost Iguana","Altos de Campana",0.222222222222222
"Whole community","Bryobacter","Lost Iguana","Altos de Campana",1
"Whole community","Pedobacter","Lost Iguana","Altos de Campana",0.466666666666667
"Whole community","Unclassified_Lachnospiraceae","Lost Iguana","Altos de Campana",0.4
"Whole community","Candidatus Solibacter","Lost Iguana","Altos de Campana",0.777777777777778
"Whole community","Rhodopseudomonas","Lost Iguana","Altos de Campana",0.7
"Whole community","MN 122.2a","Lost Iguana","Altos de Campana",0.588888888888889
"Whole community","Unclassified_Solimonadaceae","Lost Iguana","Altos de Campana",0.288888888888889
"Whole community","Duganella","Lost Iguana","Altos de Campana",0.222222222222222
"Whole community","Xylophilus","Lost Iguana","Altos de Campana",0.144444444444444
"Whole community","Ellin6055","Lost Iguana","Altos de Campana",0.488888888888889
"Whole community","Spirosoma","Lost Iguana","Altos de Campana",0.477777777777778
"Whole community","Unclassified_Chthoniobacteraceae","Lost Iguana","Altos de Campana",0.488888888888889
"Whole community","Acuticoccus","Lost Iguana","Altos de Campana",0.788888888888889
"Whole community","Aurantisolimonas","Lost Iguana","Altos de Campana",0.288888888888889
"Whole community","Cellvibrio","Lost Iguana","Altos de Campana",0.444444444444444
"Whole community","Cutibacterium","Lost Iguana","Altos de Campana",0.333333333333333
"Whole community","Acidothermus","Lost Iguana","Altos de Campana",1
"Whole community","Legionella","Lost Iguana","Altos de Campana",0.3
"Whole community","Schumannella","Lost Iguana","Altos de Campana",0.4
"Whole community","Asticcacaulis","Lost Iguana","Altos de Campana",0.4
"Whole community","Unclassified_Micromonosporaceae","Lost Iguana","Altos de Campana",1
"Whole community","Pseudactinotalea","Lost Iguana","Altos de Campana",0.3
"Whole community","Paenibacillus","Lost Iguana","Altos de Campana",0.255555555555556
"Whole community","Flavisolibacter","Lost Iguana","Altos de Campana",0.566666666666667
"Whole community","Abiotrophia","Lost Iguana","Altos de Campana",0.5
"Whole community","Candidatus Alysiosphaera","Lost Iguana","Altos de Campana",0.777777777777778
"Whole community","Pedococcus-Phycicoccus","Lost Iguana","Altos de Campana",0.2
"Whole community","Brucella","Lost Iguana","Altos de Campana",0.333333333333333
"Whole community","Angustibacter","Lost Iguana","Altos de Campana",0.7
"Whole community","Fimbriiglobus","Lost Iguana","Altos de Campana",0.666666666666667
"Whole community","Acidicaldus","Lost Iguana","Altos de Campana",0.122222222222222
"Whole community","Unclassified_Polyangiaceae","Lost Iguana","Altos de Campana",0.566666666666667
"Whole community","Piscinibacter","Lost Iguana","Altos de Campana",0.288888888888889
"Whole community","Aeromicrobium","Lost Iguana","Altos de Campana",0.9
"Whole community","Unclassified_JG30-KF-CM45","Lost Iguana","Altos de Campana",0.688888888888889
"Whole community","Bryocella","Lost Iguana","Altos de Campana",0.8
"Whole community","Rubellimicrobium","Lost Iguana","Altos de Campana",0.277777777777778
"Whole community","Gemmata","Lost Iguana","Altos de Campana",0.7
"Whole community","Luteolibacter","Lost Iguana","Altos de Campana",0.788888888888889
"Whole community","Phenylobacterium","Lost Iguana","Altos de Campana",0.355555555555556
"Whole community","Prevotella_7","Lost Iguana","Altos de Campana",0.188888888888889
"Whole community","Calditerricola","Lost Iguana","Altos de Campana",0.111111111111111
"Whole community","alphaI cluster","Lost Iguana","Altos de Campana",0.188888888888889
"Whole community","Ohtaekwangia","Lost Iguana","Altos de Campana",0.388888888888889
"Whole community","Unclassified_Fimbriimonadaceae","Lost Iguana","Altos de Campana",0.788888888888889
"Whole community","Unclassified_Neisseriaceae","Lost Iguana","Altos de Campana",0.566666666666667
"Whole community","P3OB-42","Lost Iguana","Altos de Campana",0.8
"Whole community","Williamsia","Lost Iguana","Altos de Campana",0.122222222222222
"Whole community","Pseudochrobactrum","Lost Iguana","Altos de Campana",0.188888888888889
"Whole community","Caulobacter","Lost Iguana","Altos de Campana",0.344444444444444
"Whole community","Thermobrachium","Lost Iguana","Altos de Campana",0.222222222222222
"Whole community","Patulibacter","Lost Iguana","Altos de Campana",0.288888888888889
"Whole community","RB41","Lost Iguana","Altos de Campana",0.8
"Whole community","Azospirillum","Lost Iguana","Altos de Campana",0.2
"Whole community","Acidisphaera","Lost Iguana","Altos de Campana",0.388888888888889
"Whole community","Chthoniobacter","Lost Iguana","Altos de Campana",0.788888888888889
"Whole community","Unclassified_Staphylococcaceae","Lost Iguana","Altos de Campana",0.222222222222222
"Whole community","Amaricoccus","Lost Iguana","Altos de Campana",0.2
"Whole community","Unclassified_Sandaracinaceae","Lost Iguana","Altos de Campana",0.8
"Whole community","Edaphobaculum","Lost Iguana","Altos de Campana",0.288888888888889
"Whole community","Unclassified_Roseiflexaceae","Lost Iguana","Altos de Campana",0.477777777777778
"Whole community","CL500-29 marine group","Lost Iguana","Altos de Campana",0.477777777777778
"Whole community","Mesorhizobium","Lost Iguana","Altos de Campana",0.788888888888889
"Whole community","Acidipila-Silvibacterium","Lost Iguana","Altos de Campana",0.8
"Whole community","Methylocystis","Lost Iguana","Altos de Campana",0.188888888888889
"Whole community","Unclassified_Ktedonobacteraceae","Lost Iguana","Altos de Campana",0.6
"Whole community","Unclassified_AKIW781","Lost Iguana","Altos de Campana",0.488888888888889
"Whole community","Oligoflexus","Lost Iguana","Altos de Campana",0.666666666666667
"Whole community","Deinococcus","Lost Iguana","Altos de Campana",0.377777777777778
"Whole community","Shinella","Lost Iguana","Altos de Campana",0.2
"Whole community","Abditibacterium","Lost Iguana","Altos de Campana",0.477777777777778
"Whole community","Roseomonas","Lost Iguana","Altos de Campana",0.255555555555556
"Whole community","Pseudolabrys","Lost Iguana","Altos de Campana",0.233333333333333
"Whole community","Pseudoxanthomonas","Lost Iguana","Altos de Campana",0.266666666666667
"Whole community","Unclassified_Chroococcidiopsaceae","Lost Iguana","Altos de Campana",0.266666666666667
"Whole community","Unclassified_Rhizobiales Incertae Sedis","Lost Iguana","Altos de Campana",0.5
"Whole community","Dyadobacter","Lost Iguana","Altos de Campana",0.477777777777778
"Whole community","Unclassified_Nostocaceae","Lost Iguana","Altos de Campana",0.7
"Whole community","Unclassified_Sphingobacteriaceae","Lost Iguana","Altos de Campana",0.488888888888889
"Whole community","Rhodanobacter","Lost Iguana","Altos de Campana",0.9
"Whole community","Variibacter","Lost Iguana","Altos de Campana",0.2
"Whole community","Unclassified_Microscillaceae","Lost Iguana","Altos de Campana",0.177777777777778
"Whole community","Rhodopila","Lost Iguana","Altos de Campana",0.7
"Whole community","Microvirga","Lost Iguana","Altos de Campana",0.388888888888889
"Whole community","Unclassified_Solirubrobacteraceae","Lost Iguana","Altos de Campana",0.7
"Whole community","Acidisoma","Lost Iguana","Altos de Campana",0.8
"Whole community","Roseiarcus","Lost Iguana","Altos de Campana",0.4
"Whole community","Alicyclobacillus","Lost Iguana","Altos de Campana",0.333333333333333
"Whole community","Unclassified_Rhodobacteraceae","Lost Iguana","Altos de Campana",0.122222222222222
"Whole community","Gordonia","Lost Iguana","Altos de Campana",0.3
"Whole community","Phaselicystis","Lost Iguana","Altos de Campana",0.666666666666667
"Whole community","Unclassified_Rhodanobacteraceae","Lost Iguana","Altos de Campana",0.288888888888889
"Whole community","Unclassified_Isosphaeraceae","Lost Iguana","Altos de Campana",0.677777777777778
"Whole community","Thermomonas","Lost Iguana","Altos de Campana",0.122222222222222
"Whole community","Unclassified_Acidobacteriaceae (Subgroup 1)","Lost Iguana","Altos de Campana",0.6
"Whole community","Hirschia","Lost Iguana","Altos de Campana",0.477777777777778
"Whole community","Unclassified_Ilumatobacteraceae","Lost Iguana","Altos de Campana",0.366666666666667
"Whole community","Chryseolinea","Lost Iguana","Altos de Campana",0.488888888888889
"Whole community","Pajaroellobacter","Lost Iguana","Altos de Campana",0.577777777777778
"Whole community","Pseudaminobacter","Lost Iguana","Altos de Campana",0.4
"Whole community","Unclassified_Devosiaceae","Lost Iguana","Altos de Campana",0.188888888888889
"Whole community","Veillonella","Lost Iguana","Altos de Campana",0.488888888888889
"Whole community","Desulfotomaculum","Lost Iguana","Altos de Campana",0.333333333333333
"Whole community","Unclassified_Micrococcaceae","Lost Iguana","Altos de Campana",0.111111111111111
"Whole community","Subgroup 10","Lost Iguana","Altos de Campana",0.577777777777778
"Whole community","Pseudorhodoplanes","Lost Iguana","Altos de Campana",0.177777777777778
"Whole community","Hymenobacter","Lost Iguana","Altos de Campana",0.488888888888889
"Whole community","JCM 18997","Lost Iguana","Altos de Campana",0.4
"Whole community","Unclassified_Obscuribacteraceae","Lost Iguana","Altos de Campana",0.788888888888889
"Whole community","Chitinophaga","Lost Iguana","Altos de Campana",0.4
"Whole community","Rhodoplanes","Lost Iguana","Altos de Campana",0.8
"Whole community","Unclassified_Gemmatimonadaceae","Lost Iguana","Altos de Campana",0.2
"Whole community","Flavitalea","Lost Iguana","Altos de Campana",0.277777777777778
"Whole community","Iamia","Lost Iguana","Altos de Campana",0.6
"Whole community","Parviterribacter","Lost Iguana","Altos de Campana",0.488888888888889
"Whole community","Taibaiella","Lost Iguana","Altos de Campana",0.233333333333333
"Whole community","Altererythrobacter","Lost Iguana","Altos de Campana",0.577777777777778
"Whole community","Unclassified_SM2D12","Lost Iguana","Altos de Campana",0.344444444444444
"Whole community","Reyranella","Lost Iguana","Altos de Campana",0.5
"Whole community","Bdellovibrio","Lost Iguana","Altos de Campana",0.566666666666667
"Whole community","Gaiella","Lost Iguana","Altos de Campana",0.333333333333333
"Whole community","Pedomicrobium","Lost Iguana","Altos de Campana",0.277777777777778
"Whole community","Hyphomicrobium","Lost Iguana","Altos de Campana",0.266666666666667
"Whole community","Unclassified_Blastocatellaceae","Lost Iguana","Altos de Campana",0.277777777777778
"Whole community","OM27 clade","Lost Iguana","Altos de Campana",0.3
"Whole community","Unclassified_Gemmataceae","Lost Iguana","Altos de Campana",0.788888888888889
"Whole community","Geobacillus","Lost Iguana","Altos de Campana",0.111111111111111
"Whole community","Luteimonas","Lost Iguana","Altos de Campana",0.288888888888889
"Whole community","Puia","Lost Iguana","Altos de Campana",0.588888888888889
"Whole community","Unclassified_Caldilineaceae","Lost Iguana","Altos de Campana",0.2
"Whole community","Unclassified_Rickettsiaceae","Lost Iguana","Altos de Campana",0.266666666666667
"Whole community","Unclassified_env.OPS 17","Lost Iguana","Altos de Campana",0.3
"Whole community","Unclassified_37-13","Lost Iguana","Altos de Campana",0.3
"Whole community","Candidatus Xiphinematobacter","Lost Iguana","Altos de Campana",0.388888888888889
"Whole community","Unclassified_Myxococcaceae","Lost Iguana","Altos de Campana",0.8
"Whole community","Steroidobacter","Lost Iguana","Altos de Campana",0.177777777777778
"Whole community","Leptolyngbya ANT.L52.2","Lost Iguana","Altos de Campana",0.222222222222222
"Whole community","SH-PL14","Lost Iguana","Altos de Campana",0.366666666666667
"Whole community","Aquisphaera","Lost Iguana","Altos de Campana",0.588888888888889
"Whole community","Tepidisphaera","Lost Iguana","Altos de Campana",0.188888888888889
"Whole community","Ilumatobacter","Lost Iguana","Altos de Campana",0.1
"Whole community","Terrimonas","Lost Iguana","Altos de Campana",0.144444444444444
"Whole community","Peredibacter","Lost Iguana","Altos de Campana",0.2
"Whole community","Asanoa","Lost Iguana","Altos de Campana",0.3
"Whole community","Nordella","Lost Iguana","Altos de Campana",0.5
"Whole community","Nevskia","Lost Iguana","Altos de Campana",0.7
"Whole community","SM1A02","Lost Iguana","Altos de Campana",0.4
"Whole community","Unclassified_Methyloligellaceae","Lost Iguana","Altos de Campana",0.3
"Whole community","Ferruginibacter","Lost Iguana","Altos de Campana",0.388888888888889
"Whole community","Unclassified_WD2101 soil group","Lost Iguana","Altos de Campana",0.666666666666667
"Whole community","Unclassified_Sporichthyaceae","Lost Iguana","Altos de Campana",0.2
"Whole community","Segetibacter","Lost Iguana","Altos de Campana",0.288888888888889
"Whole community","Gemmatimonas","Lost Iguana","Altos de Campana",0.577777777777778
"Whole community","Unclassified_TRA3-20","Lost Iguana","Altos de Campana",0.222222222222222
"Whole community","Unclassified_Spirosomaceae","Lost Iguana","Altos de Campana",0.677777777777778
"Whole community","Unclassified_Micavibrionaceae","Lost Iguana","Altos de Campana",0.6
"Whole community","Unclassified_D05-2","Lost Iguana","Altos de Campana",0.7
"Whole community","Unclassified_Microtrichaceae","Lost Iguana","Altos de Campana",0.277777777777778
"Whole community","Lysobacter","Lost Iguana","Altos de Campana",0.222222222222222
"Whole community","Unclassified_Vicinamibacteraceae","Lost Iguana","Altos de Campana",0.288888888888889
"Whole community","Unclassified_Pedosphaeraceae","Lost Iguana","Altos de Campana",0.377777777777778
"Whole community","Amycolatopsis","Lost Iguana","Altos de Campana",0.4
"Whole community","Unclassified_AB1","Lost Iguana","Altos de Campana",0.388888888888889
"Whole community","SWB02","Lost Iguana","Altos de Campana",0.2
"Whole community","Nannocystis","Lost Iguana","Altos de Campana",0.366666666666667
"Whole community","Opitutus","Lost Iguana","Altos de Campana",0.8
"Whole community","Pirellula","Lost Iguana","Altos de Campana",0.588888888888889
"Whole community","Anaeromyxobacter","Lost Iguana","Altos de Campana",0.111111111111111
"Whole community","Tundrisphaera","Lost Iguana","Altos de Campana",0.377777777777778
"Whole community","Unclassified_Parachlamydiaceae","Lost Iguana","Altos de Campana",0.577777777777778
"Whole community","Unclassified_Ardenticatenaceae","Lost Iguana","Altos de Campana",0.233333333333333
"Whole community","Chthonomonas","Lost Iguana","Altos de Campana",0.377777777777778
"Whole community","Unclassified_A4b","Lost Iguana","Altos de Campana",0.588888888888889
"Whole community","Unclassified_Saprospiraceae","Lost Iguana","Altos de Campana",0.288888888888889
"Whole community","Unclassified_Tepidisphaeraceae","Lost Iguana","Altos de Campana",0.388888888888889
"Whole community","Coxiella","Lost Iguana","Altos de Campana",0.488888888888889
"Whole community","Unclassified_Pirellulaceae","Lost Iguana","Altos de Campana",0.777777777777778
"Whole community","Pir4 lineage","Lost Iguana","Altos de Campana",0.488888888888889
"Whole community","JGI 0001001-H03","Lost Iguana","Altos de Campana",0.111111111111111
"Whole community","Aquicella","Lost Iguana","Altos de Campana",0.488888888888889
"Whole community","Unclassified_Oligoflexaceae","Lost Iguana","Altos de Campana",0.9
"Whole community","Unclassified_Verrucomicrobiaceae","Lost Iguana","Altos de Campana",0.277777777777778
"Whole community","Unclassified_AKYH767","Lost Iguana","Altos de Campana",0.3
"Whole community","Unclassified_NS9 marine group","Lost Iguana","Altos de Campana",0.288888888888889
"Whole community","Unclassified_KD3-93","Lost Iguana","Altos de Campana",0.7
"Whole community","Prosthecobacter","Lost Iguana","Altos de Campana",0.5
"Whole community","Unclassified_Diplorickettsiaceae","Lost Iguana","Altos de Campana",0.8
"Whole community","Unclassified_LWQ8","Lost Iguana","Altos de Campana",0.277777777777778
"Whole community","Candidatus Protochlamydia","Lost Iguana","Altos de Campana",0.288888888888889
"Whole community","Klebsiella","Lost Iguana","Soberanía",0.344444444444444
"Whole community","Unclassified_Bacteria","Lost Iguana","Soberanía",0.9
"Whole community","Caldalkalibacillus","Lost Iguana","Soberanía",0.488888888888889
"Whole community","Actinomycetospora","Lost Iguana","Soberanía",1
"Whole community","Staphylococcus","Lost Iguana","Soberanía",0.677777777777778
"Whole community","Nesterenkonia","Lost Iguana","Soberanía",0.488888888888889
"Whole community","Acinetobacter","Lost Iguana","Soberanía",0.8
"Whole community","Pseudonocardia","Lost Iguana","Soberanía",0.588888888888889
"Whole community","Devriesea","Lost Iguana","Soberanía",0.377777777777778
"Whole community","Methylocella","Lost Iguana","Soberanía",0.9
"Whole community","Unclassified_Alcaligenaceae","Lost Iguana","Soberanía",0.366666666666667
"Whole community","Unclassified_Planococcaceae","Lost Iguana","Soberanía",0.488888888888889
"Whole community","Anoxybacillus","Lost Iguana","Soberanía",0.444444444444444
"Whole community","Unclassified_Mitochondria","Lost Iguana","Soberanía",0.677777777777778
"Whole community","Enterococcus","Lost Iguana","Soberanía",0.477777777777778
"Whole community","Methylobacterium-Methylorubrum","Lost Iguana","Soberanía",0.7
"Whole community","Tepidiphilus","Lost Iguana","Soberanía",0.377777777777778
"Whole community","Pseudomonas","Lost Iguana","Soberanía",0.577777777777778
"Whole community","Bacteroides","Lost Iguana","Soberanía",0.122222222222222
"Whole community","Streptococcus","Lost Iguana","Soberanía",0.1
"Whole community","Aerococcus","Lost Iguana","Soberanía",1
"Whole community","Candidatus Branchiomonas","Lost Iguana","Soberanía",0.566666666666667
"Whole community","Unclassified_Bacillaceae","Lost Iguana","Soberanía",0.477777777777778
"Whole community","Clostridium sensu stricto 12","Lost Iguana","Soberanía",0.488888888888889
"Whole community","Knoellia","Lost Iguana","Soberanía",0.377777777777778
"Whole community","Chryseobacterium","Lost Iguana","Soberanía",0.155555555555556
"Whole community","Corynebacterium","Lost Iguana","Soberanía",0.7
"Whole community","Stenotrophomonas","Lost Iguana","Soberanía",0.577777777777778
"Whole community","Sphingobacterium","Lost Iguana","Soberanía",0.366666666666667
"Whole community","1174-901-12","Lost Iguana","Soberanía",0.788888888888889
"Whole community","Sphingomonas","Lost Iguana","Soberanía",0.388888888888889
"Whole community","Unclassified_Enterobacteriaceae","Lost Iguana","Soberanía",0.1
"Whole community","Jatrophihabitans","Lost Iguana","Soberanía",0.8
"Whole community","Unclassified_Caloramatoraceae","Lost Iguana","Soberanía",0.255555555555556
"Whole community","Byssovorax","Lost Iguana","Soberanía",0.5
"Whole community","Aureimonas","Lost Iguana","Soberanía",0.688888888888889
"Whole community","Nakamurella","Lost Iguana","Soberanía",0.277777777777778
"Whole community","Amnibacterium","Lost Iguana","Soberanía",1
"Whole community","Lawsonella","Lost Iguana","Soberanía",0.488888888888889
"Whole community","Bradyrhizobium","Lost Iguana","Soberanía",0.177777777777778
"Whole community","Mycoplasma","Lost Iguana","Soberanía",0.355555555555556
"Whole community","Halomonas","Lost Iguana","Soberanía",0.488888888888889
"Whole community","Curtobacterium","Lost Iguana","Soberanía",0.133333333333333
"Whole community","Unclassified_Beijerinckiaceae","Lost Iguana","Soberanía",0.588888888888889
"Whole community","Mycobacterium","Lost Iguana","Soberanía",0.9
"Whole community","Lapillicoccus","Lost Iguana","Soberanía",0.4
"Whole community","Unclassified_Rhizobiaceae","Lost Iguana","Soberanía",0.788888888888889
"Whole community","Unclassified_67-14","Lost Iguana","Soberanía",0.688888888888889
"Whole community","Haliangium","Lost Iguana","Soberanía",0.444444444444444
"Whole community","Kocuria","Lost Iguana","Soberanía",0.566666666666667
"Whole community","Nostoc PCC-7107","Lost Iguana","Soberanía",0.188888888888889
"Whole community","Micrococcus","Lost Iguana","Soberanía",0.555555555555556
"Whole community","LD29","Lost Iguana","Soberanía",0.688888888888889
"Whole community","Unclassified_Caulobacteraceae","Lost Iguana","Soberanía",1
"Whole community","Nocardioides","Lost Iguana","Soberanía",0.455555555555556
"Whole community","Clostridium sensu stricto 10","Lost Iguana","Soberanía",0.333333333333333
"Whole community","Terriglobus","Lost Iguana","Soberanía",0.6
"Whole community","Conexibacter","Lost Iguana","Soberanía",0.9
"Whole community","Loriellopsis LF-B5","Lost Iguana","Soberanía",0.255555555555556
"Whole community","Streptomyces","Lost Iguana","Soberanía",0.488888888888889
"Whole community","Parafilimonas","Lost Iguana","Soberanía",0.244444444444444
"Whole community","Aridibacter","Lost Iguana","Soberanía",0.355555555555556
"Whole community","Devosia","Lost Iguana","Soberanía",0.8
"Whole community","Bacillus","Lost Iguana","Soberanía",0.366666666666667
"Whole community","Quadrisphaera","Lost Iguana","Soberanía",0.688888888888889
"Whole community","Brachybacterium","Lost Iguana","Soberanía",0.7
"Whole community","Actinoplanes","Lost Iguana","Soberanía",0.5
"Whole community","Flavobacterium","Lost Iguana","Soberanía",0.355555555555556
"Whole community","Rothia","Lost Iguana","Soberanía",0.2
"Whole community","Tumebacillus","Lost Iguana","Soberanía",0.488888888888889
"Whole community","Rubrobacter","Lost Iguana","Soberanía",0.1
"Whole community","Haemophilus","Lost Iguana","Soberanía",0.388888888888889
"Whole community","Brevibacterium","Lost Iguana","Soberanía",0.6
"Whole community","Psychroglaciecola","Lost Iguana","Soberanía",0.455555555555556
"Whole community","Unclassified_Kineosporiaceae","Lost Iguana","Soberanía",0.3
"Whole community","Candidatus Udaeobacter","Lost Iguana","Soberanía",0.233333333333333
"Whole community","Candidatus Megaira","Lost Iguana","Soberanía",0.488888888888889
"Whole community","Actinomyces","Lost Iguana","Soberanía",0.288888888888889
"Whole community","Blastocatella","Lost Iguana","Soberanía",0.2
"Whole community","Niabella","Lost Iguana","Soberanía",0.5
"Whole community","Neorhizobium","Lost Iguana","Soberanía",0.122222222222222
"Whole community","Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium","Lost Iguana","Soberanía",0.377777777777778
"Whole community","Tianweitania","Lost Iguana","Soberanía",0.6
"Whole community","Hephaestia","Lost Iguana","Soberanía",0.488888888888889
"Whole community","Kineococcus","Lost Iguana","Soberanía",0.5
"Whole community","Qipengyuania","Lost Iguana","Soberanía",0.488888888888889
"Whole community","IheB3-7","Lost Iguana","Soberanía",0.233333333333333
"Whole community","Gemella","Lost Iguana","Soberanía",0.3
"Whole community","Unclassified_Sphingomonadaceae","Lost Iguana","Soberanía",0.577777777777778
"Whole community","Mucilaginibacter","Lost Iguana","Soberanía",0.344444444444444
"Whole community","Unclassified_Microbacteriaceae","Lost Iguana","Soberanía",0.6
"Whole community","FFCH7168","Lost Iguana","Soberanía",0.388888888888889
"Whole community","Enhydrobacter","Lost Iguana","Soberanía",0.9
